,pl_name,disposition,pl_orbper,pl_rade,pl_trandep,st_teff,st_rad,st_logg,dec
3000,K00326.02,0.0,108.546946,29.67,711.3,4751.0,11.536,2.52,46.783543
3001,K00327.01,1.0,3.254277742,1.38,159.9,5945.0,1.089,4.402,46.768219
3002,K00327.02,1.0,91.3514816,1.57,210.0,5945.0,1.089,4.402,46.768219
3003,K00328.01,0.0,2.250826647,30.03,534.4,5779.0,1.119,4.308,46.775471
3004,K00386.01,1.0,31.1588249,3.56,959.0,5951.0,1.155,4.319,38.710232
3005,K00066.01,0.0,0.436282594,83.25,536.4,8491.0,2.622,3.853,47.840019
3006,K00386.02,1.0,76.7324556,3.08,685.7,5951.0,1.155,4.319,38.710232
3007,K00387.01,1.0,13.89963233,2.46,1121.7,4538.0,0.663,4.607,38.862522
3008,K00388.01,1.0,6.14955931,3.26,333.7,5687.0,1.775,3.973,38.936821
3009,K03045.01,1.0,44.8702042,2.56,636.1,6122.0,0.996,4.471,40.249641
3010,K03124.01,0.0,4.8807805,0.48,79.0,4763.0,0.516,4.738,39.18399
3011,K03125.01,1.0,4.45342418,0.9,46.6,6256.0,1.269,4.269,44.921131
3012,K03126.01,0.0,2.21396685,0.84,81.6,5986.0,0.93,4.461,42.604321
3013,K03127.01,1.0,9.705693,2.07,140.8,5808.0,1.385,4.178,46.768021
3014,K00049.01,1.0,8.31377304,2.74,837.4,5900.0,0.951,4.509,46.164822
3015,K00329.01,0.0,8.58969597,20.8,245.1,6024.0,0.9,4.523,46.94035
3016,K00330.01,1.0,7.97420583,1.85,293.1,5973.0,1.081,4.386,49.162048
3017,K00330.02,1.0,1.88899036,0.83,59.0,5973.0,1.081,4.386,49.162048
3018,K00331.01,1.0,18.68405716,3.64,381.5,5548.0,1.614,4.038,47.358761
3019,K00393.01,1.0,21.41624083,2.09,314.5,6156.0,1.18,4.331,39.051849
3020,K00394.01,0.0,12.28351275,74.76,597.8,6171.0,2.759,3.668,39.24548
3021,K00069.01,1.0,4.72674037,1.56,273.1,5648.0,0.894,4.472,38.672359
3022,K00395.01,0.0,6.77449545,29.41,481.9,6517.0,1.342,4.265,39.25264
3023,K00397.01,0.0,27.677680103,14.41,11545.0,6075.0,0.969,4.486,39.462139
3024,K03047.01,0.0,0.605223042,1.14,232.3,5089.0,0.757,4.559,45.77422
3025,K00283.02,1.0,25.5172744,0.83,66.8,5680.0,1.016,4.414,40.942299
3026,K03048.01,1.0,4.73292061,0.97,151.6,5595.0,0.796,4.581,46.413342
3027,K03049.01,1.0,22.4765952,1.21,481.4,4563.0,0.567,4.704,41.678551
3028,K03129.01,0.0,25.503628,1.61,204.4,5815.0,0.877,4.54,42.454708
3029,K03130.01,1.0,14.8638496,2.9,220.6,5159.0,0.8,4.508,47.32806
3030,K03130.02,1.0,5.65245733,1.05,121.0,5159.0,0.8,4.508,47.32806
3031,K03131.01,1.0,10.9294815,1.21,196.9,5792.0,0.864,4.547,49.32592
3032,K00332.01,1.0,5.45849914,1.91,255.9,5914.0,1.135,4.396,47.39629
3033,K00333.01,1.0,13.28536452,4.03,377.6,6534.0,1.9,3.973,47.406281
3034,K00334.01,0.0,8.4879444,1.23,119.3,6134.0,1.039,4.396,47.564243
3035,K00335.01,0.0,46.56675437,5.25,801.1,6629.0,1.619,4.132,47.675282
3036,K00336.01,0.0,19.5148412,2.8,102.7,7004.0,2.556,3.854,47.787048
3037,K00279.02,1.0,15.4130812,2.59,264.3,6206.0,1.573,4.159,51.0135
3038,K02970.01,1.0,4.82051088,1.08,40.9,6046.0,1.396,4.158,40.667858
3039,K02973.01,0.0,5.76556718,1.66,213.3,6218.0,1.072,4.404,40.270611
3040,K03053.01,1.0,42.5217006,2.45,685.6,5911.0,0.914,4.519,37.97142
3041,K03055.01,0.0,0.566805887,0.08,1.7,5000.0,0.549,4.708,42.86388
3042,K03056.01,1.0,6.69958851,1.24,253.7,5296.0,0.799,4.586,42.777828
3043,K00287.01,0.0,14.170972781,20.88,13496.0,8347.0,1.715,4.231,44.850269
3044,K03135.01,0.0,1.332562831,24.29,297.9,5718.0,0.863,4.549,46.749321
3045,K03136.01,1.0,2.39161966,0.93,189.2,4935.0,0.685,4.589,42.45966
3046,K03140.01,1.0,5.68879083,0.99,241.5,4234.0,0.639,4.63,41.281189
3047,K03141.01,1.0,2.31941571,1.24,96.4,5624.0,1.248,4.256,40.681671
3048,K00337.01,1.0,19.7830259,2.1,373.2,5747.0,1.099,4.335,47.748081
3049,K00051.01,0.0,10.431146765,50.44,29376.0,5780.0,1.0,4.438,41.332432
3050,K00338.01,1.0,7.0106324,1.5,327.3,4908.0,0.782,4.567,47.731682
3051,K00338.02,1.0,3.10762684,0.73,77.2,4908.0,0.782,4.567,47.731682
3052,K00339.01,1.0,1.980356674,2.1,271.9,6078.0,1.189,4.29,47.880379
3053,K00339.02,1.0,12.8344771,2.55,281.0,6078.0,1.189,4.29,47.880379
3054,K02975.01,0.0,175.329014,27.03,1059.1,6008.0,0.93,4.499,42.469528
3055,K02977.01,1.0,2.7881793,1.02,55.8,5758.0,1.385,4.168,48.638981
3056,K02977.02,1.0,4.13827684,1.13,63.8,5758.0,1.385,4.168,48.638981
3057,K02978.01,0.0,2.61846258,1.03,275.3,4266.0,0.643,4.626,47.90485
3058,K03057.01,1.0,29.72722,3.02,1010.2,5815.0,0.877,4.54,38.340019
3059,K00284.01,1.0,18.01019956,1.93,177.7,5931.0,1.101,4.322,41.34304
3060,K03057.02,1.0,10.61368712,2.06,559.8,5815.0,0.877,4.54,38.340019
3061,K03058.01,0.0,7.53887442,1.33,342.1,5318.0,0.667,4.601,44.031811
3062,K03059.01,0.0,0.53633519,1.81,444.1,5508.0,0.84,4.569,47.713711
3063,K03144.01,1.0,8.07394097,1.59,1056.0,3675.0,0.398,4.869,40.980049
3064,K03146.01,1.0,39.859505,1.62,155.5,5675.0,1.292,4.209,48.312248
3065,K00340.01,0.0,23.6731242,17.74,23113.0,5769.0,1.177,4.338,47.801392
3066,K00341.01,1.0,7.170710381,2.73,863.3,5497.0,0.941,4.437,48.244362
3067,K00341.02,1.0,4.699652821,1.74,351.4,5497.0,0.941,4.437,48.244362
3068,K00343.01,1.0,4.761705895,2.75,497.1,5794.0,1.225,4.263,48.481281
3069,K00343.02,1.0,2.024143568,1.94,239.4,5794.0,1.225,4.263,48.481281
3070,K02979.01,0.0,1.371288853,1.15,66.2,6220.0,1.108,4.378,37.98687
3071,K00280.01,1.0,11.87290814,2.25,332.7,6147.0,1.04,4.412,39.21191
3072,K02980.01,1.0,1.638652525,1.29,166.9,6119.0,0.981,4.472,46.04171
3073,K02981.01,1.0,9.06687613,1.9,367.2,5142.0,0.789,4.515,45.440811
3074,K02982.01,1.0,4.0223109,1.37,227.8,5516.0,0.827,4.544,44.370602
3075,K03060.01,1.0,6.9131732,0.91,39.1,6296.0,1.444,4.21,48.544189
3076,K03063.01,1.0,18.6052046,1.94,242.5,6572.0,1.238,4.365,48.336121
3077,K03064.01,0.0,1.332562787,29.1,1111.9,6091.0,0.967,4.487,46.78138
3078,K03147.01,1.0,39.4420781,2.51,172.4,5430.0,1.902,3.923,43.124592
3079,K00288.01,1.0,10.27532513,3.04,209.7,6150.0,2.086,3.96,46.226654
3080,K03148.01,0.0,11.50528603,1.83,260.2,6355.0,1.108,4.41,47.879829
3081,K00289.01,1.0,26.62941953,3.13,492.8,5866.0,1.417,4.117,47.574905
3082,K00289.02,1.0,296.6375817,7.56,2763.1,5866.0,1.417,4.117,47.574905
3083,K00343.03,1.0,41.8085031,1.67,190.4,5794.0,1.225,4.263,48.481281
3084,K00052.01,0.0,2.98786272,17.82,42789.0,5231.0,0.821,4.544,38.678352
3085,K00344.01,1.0,39.30944096,2.87,1132.1,5607.0,0.863,4.536,48.549042
3086,K00345.01,1.0,29.88487723,2.81,1275.7,4883.0,0.749,4.549,48.683601
3087,K00346.01,1.0,12.92489803,2.62,959.0,5103.0,0.768,4.584,48.606369
3088,K02985.01,0.0,0.575884418,31.17,272.2,6290.0,1.044,4.442,45.09605
3089,K02986.01,0.0,0.562555067,1.21,198.3,5793.0,0.832,4.561,39.69009
3090,K02987.01,0.0,0.993703494,2.32,67.4,6854.0,2.715,3.808,39.43042
3091,K02989.01,1.0,6.33125228,1.31,306.6,5383.0,0.759,4.603,42.018139
3092,K03066.01,1.0,24.2204192,2.1,806.3,5165.0,0.761,4.599,39.126869
3093,K03067.01,0.0,30.9597053,16.63,410.7,4947.0,0.714,4.621,39.960659
3094,K00284.02,1.0,6.41491277,1.4,121.0,5931.0,1.101,4.322,41.34304
3095,K01175.03,0.0,93.881556,2.02,188.7,5676.0,1.487,4.1,47.448608
3096,K00290.01,0.0,2.683395376,2.55,234.7,6958.0,1.529,4.195,47.627918
3097,K00291.01,1.0,31.51779463,2.72,357.6,5611.0,1.4,4.144,48.320332
3098,K00291.02,1.0,8.12999858,2.04,148.0,5611.0,1.4,4.144,48.320332
3099,K00044.01,0.0,66.46746217,11.97,12644.0,5843.0,1.073,4.403,45.089611
3100,K00292.01,1.0,2.586639524,1.44,217.7,5780.0,0.966,4.421,48.673431
3101,K00347.01,0.0,2.671942657,22.36,15942.0,6116.0,1.055,4.335,48.861145
3102,K00348.01,1.0,28.51117639,3.27,1844.6,4687.0,0.69,4.627,48.825142
3103,K00349.01,1.0,14.38682567,2.54,569.6,5725.0,1.072,4.353,49.261681
3104,K00351.01,1.0,331.5972732,10.89,8322.1,5970.0,1.2,4.317,49.305161
3105,K02990.01,1.0,11.20058855,1.7,219.9,6038.0,0.898,4.524,40.75845
3106,K02991.01,0.0,1.50179931,0.72,100.1,5024.0,0.736,4.613,39.933128
3107,K00042.01,1.0,17.83367834,2.43,326.9,6407.0,1.337,4.268,45.139832
3108,K00281.01,1.0,19.55662003,2.45,298.9,5671.0,1.36,4.094,39.244289
3109,K02994.01,1.0,2.03387483,1.6,73.6,5282.0,1.899,3.913,48.968128
3110,K03070.01,0.0,5.07538255,1.74,163.1,5933.0,1.118,4.334,41.398121
3111,K03071.01,1.0,23.9553986,2.84,228.7,5011.0,1.781,3.903,41.110081
3112,K03074.01,0.0,1.02425556,29.83,1631.7,5337.0,0.764,4.594,44.089069
3113,K00293.01,0.0,4.63958598,1.52,83.4,6591.0,1.646,4.024,48.86372
3114,K00294.01,1.0,34.4359387,2.78,424.5,5929.0,1.363,4.243,48.91674
3115,K00295.01,1.0,5.317440164,1.94,292.5,5923.0,1.054,4.377,49.5984
3116,K00295.02,1.0,10.10575764,1.28,116.8,5923.0,1.054,4.377,49.5984
3117,K00296.01,1.0,28.86236571,2.53,449.2,5725.0,1.088,4.326,50.075378
3118,K00351.02,1.0,210.6013843,7.7,4159.3,5970.0,1.2,4.317,49.305161
3119,K00351.03,1.0,59.7371443,2.84,566.4,5970.0,1.2,4.317,49.305161
3120,K00053.01,0.0,3.388887193,10.72,11268.0,5780.0,1.0,4.438,37.773529
3121,K00352.01,1.0,27.08239734,3.25,423.2,5857.0,1.305,4.204,49.412601
3122,K00353.02,1.0,30.6528935,2.86,269.7,6200.0,1.64,4.072,49.56218
3123,K03646.02,0.0,0.512869432,31.12,2313.0,5853.0,0.895,4.529,41.94651
3124,K02995.01,1.0,5.19492747,2.03,272.9,6415.0,1.224,4.374,38.960121
3125,K02996.01,1.0,15.9314412,1.77,556.7,5380.0,0.721,4.616,50.498379
3126,K02997.01,0.0,1.33251589,1.3,140.5,5701.0,1.068,4.291,46.50983
3127,K02998.01,1.0,28.227413,2.82,1113.4,5858.0,0.849,4.553,39.256142
3128,K02999.01,0.0,0.545544979,0.93,92.6,6050.0,0.92,4.509,43.099709
3129,K01232.02,0.0,419.97507836,1.53,275.1,5316.0,0.872,4.477,42.123081
3130,K03075.01,1.0,4.76559056,0.92,67.5,5702.0,1.125,4.258,38.498055
3131,K03078.01,1.0,2.98618134,1.16,122.9,6173.0,1.041,4.447,44.478981
3132,K03081.01,0.0,25.9200092,1.28,331.4,5517.0,0.704,4.631,38.775459
3133,K00284.03,1.0,6.17817366,1.22,101.9,5931.0,1.101,4.322,41.34304
3134,K03082.01,0.0,2.04516705,2.9,154.8,9206.0,2.157,4.112,47.836048
3135,K00297.01,1.0,5.65178922,2.03,134.1,6085.0,1.463,4.218,50.242409
3136,K00298.01,1.0,19.96367208,1.5,270.9,5250.0,0.79,4.541,52.055519
3137,K00299.01,1.0,1.541676547,1.88,296.5,5533.0,1.089,4.337,37.9645
3138,K00045.01,0.0,6.397185875,15.02,18887.0,5780.0,1.0,4.438,38.837917
3139,K00300.01,0.0,2.976020742,2.07,114.9,5947.0,1.796,3.939,38.50951
3140,K00354.01,1.0,15.95995611,2.27,523.2,5936.0,0.965,4.501,49.5401
3141,K00354.02,1.0,7.37867551,1.11,125.1,5936.0,0.965,4.501,49.5401
3142,K00355.01,1.0,4.903321801,2.37,334.5,6045.0,1.298,4.276,49.696251
3143,K00356.01,1.0,1.82708193,5.95,1164.7,5311.0,1.769,3.864,49.63715
3144,K00358.01,0.0,22.845241036,30.35,45676.0,5926.0,1.351,4.187,50.46933
3145,K03000.01,0.0,18.3980827,1.26,145.0,5605.0,1.015,4.381,40.994678
3146,K03002.01,1.0,11.62904159,1.31,88.0,5721.0,1.131,4.307,38.915031
3147,K03003.01,0.0,13.6550963,1.35,196.3,6065.0,0.962,4.487,48.9058
3148,K00282.01,1.0,27.50871575,2.98,639.2,5903.0,1.137,4.304,40.245327
3149,K03004.01,1.0,20.0708757,3.2,405.7,5902.0,1.513,4.128,41.4716
3150,K03084.01,0.0,1.540411479,0.92,107.1,5769.0,0.812,4.57,38.411339
3151,K03085.01,0.0,3.74785358,0.89,98.2,5706.0,0.886,4.537,50.267948
3152,K00520.03,1.0,25.75274977,2.27,738.9,4963.0,0.826,4.501,43.85326
3153,K00523.01,1.0,49.41121127,6.77,3184.0,5768.0,1.015,4.434,45.053211
3154,K00523.02,1.0,36.8567758,2.68,714.1,5768.0,1.015,4.434,45.053211
3155,K02964.02,0.0,35.080928,1.21,100.7,6007.0,1.126,4.353,47.07584
3156,K00574.02,1.0,10.39986173,1.5,275.3,4963.0,0.826,4.501,44.305
3157,K00090.01,0.0,0.828206212,3.88,132.3,5812.0,3.227,3.598,45.609001
3158,K00575.01,1.0,24.31574009,2.8,643.3,6242.0,1.047,4.442,44.381271
3159,K00576.01,0.0,199.443024,9.3,4036.0,5646.0,1.153,4.278,44.57637
3160,K00577.01,1.0,39.6766071,2.29,611.2,5244.0,0.888,4.449,44.632381
3161,K04260.03,0.0,358.66044,1.62,133.8,5619.0,1.406,4.07,43.075821
3162,K00421.01,1.0,4.454194254,11.76,16042.0,5359.0,0.915,4.425,45.439678
3163,K00423.01,1.0,21.0871953,14.43,8894.7,6266.0,1.522,4.101,46.034302
3164,K00424.01,0.0,1.575631524,28.66,25627.0,6202.0,0.858,4.537,46.203129
3165,K00070.04,1.0,6.09855603,0.84,84.4,5465.0,0.925,4.449,42.338718
3166,K01278.05,0.0,203.250506,1.35,238.9,5600.0,0.872,4.455,44.79768
3167,K00477.01,1.0,16.54295261,2.31,726.0,5215.0,0.867,4.518,48.302311
3168,K00478.01,1.0,11.023474798,2.46,1795.5,3744.0,0.537,4.718,48.40115
3169,K00479.01,1.0,34.18884323,2.97,1063.2,5515.0,0.925,4.453,48.552601
3170,K00480.01,1.0,4.30165843,2.42,739.4,5480.0,0.865,4.509,48.791882
3171,K00481.01,1.0,7.650243513,2.3,981.4,5409.0,0.746,4.609,48.881191
3172,K00524.01,1.0,4.592393816,2.51,1027.7,5351.0,0.796,4.582,45.225552
3173,K00085.01,1.0,5.859935955,2.56,322.8,6181.0,1.424,4.22,41.15118
3174,K00526.01,1.0,2.104721971,2.89,905.5,5703.0,0.975,4.498,45.551189
3175,K00527.01,0.0,10.63624422,1.58,231.7,5834.0,0.774,4.591,46.309872
3176,K00578.01,1.0,6.412512953,3.89,1156.4,6026.0,1.108,4.366,44.638088
3177,K00579.01,1.0,2.019997006,1.46,332.8,5103.0,0.787,4.562,44.733799
3178,K00579.02,1.0,3.763041531,1.63,354.5,5103.0,0.787,4.562,44.733799
3179,K00580.01,1.0,6.521209629,2.54,760.4,5822.0,0.898,4.529,44.700031
3180,K00581.01,1.0,6.996926239,3.21,1317.4,5713.0,0.893,4.541,45.065601
3181,K00425.01,0.0,5.428344915,14.88,13756.0,5936.0,0.965,4.501,46.804562
3182,K00427.02,1.0,42.949522,2.98,959.1,5312.0,0.986,4.384,47.261131
3183,K00427.03,1.0,117.033521,2.68,770.4,5312.0,0.986,4.384,47.261131
3184,K01289.02,0.0,386.39833,2.2,748.0,5284.0,0.812,4.523,48.083832
3185,K00481.02,1.0,1.55400389,1.59,465.8,5409.0,0.746,4.609,48.881191
3186,K00481.03,1.0,34.25951418,2.41,1072.5,5409.0,0.746,4.609,48.881191
3187,K00081.01,0.0,23.8761144,10.45,1611.7,9974.0,2.533,4.048,45.01849
3188,K00482.01,0.0,4.99270186,26.6,557.4,5724.0,0.951,4.429,48.965389
3189,K00483.01,1.0,4.79860021,2.51,817.4,5631.0,0.847,4.557,49.418739
3190,K00255.03,0.0,7.7333361,0.57,126.9,3780.0,0.511,4.746,42.542629
3191,K00528.01,1.0,9.57665962,2.88,746.8,5386.0,1.076,4.322,46.896481
3192,K00528.02,1.0,96.6781852,3.29,951.3,5386.0,1.076,4.322,46.896481
3193,K00528.03,1.0,20.55280311,2.99,727.3,5386.0,1.076,4.322,46.896481
3194,K00529.01,0.0,2.023123903,2.87,1288.9,5559.0,0.803,4.578,47.021969
3195,K00530.01,1.0,10.94026745,2.08,538.6,5749.0,0.864,4.547,47.399139
3196,K03138.02,1.0,19.5352551,0.53,1732.0,2703.0,0.118,5.274,41.830421
3197,K00581.02,1.0,151.863949,2.41,747.0,5713.0,0.893,4.541,45.065601
3198,K00582.01,1.0,5.945043548,2.69,800.2,5105.0,0.868,4.469,45.32317
3199,K00092.01,1.0,65.7045275,2.78,636.1,5918.0,1.043,4.403,43.788219
3200,K00582.02,1.0,17.73842886,2.47,605.5,5105.0,0.868,4.469,45.32317
3201,K00582.03,1.0,9.93962361,1.93,300.1,5105.0,0.868,4.469,45.32317
3202,K00428.01,1.0,6.8731664,13.44,3753.8,6490.0,2.179,3.942,47.526611
3203,K00429.01,1.0,8.600099313,4.17,2791.6,5246.0,0.805,4.501,47.86375
3204,K00430.01,1.0,12.37646897,2.53,1709.0,4200.0,0.607,4.664,48.054321
3205,K00431.01,1.0,18.87022157,2.82,1096.6,5402.0,0.865,4.452,48.257118
3206,K00070.05,1.0,19.5776073,0.9,98.1,5465.0,0.925,4.449,42.338718
3207,K00484.01,1.0,17.20522898,2.22,1080.6,5211.0,0.689,4.643,50.581299
3208,K00485.01,0.0,17.90766147,4.89,1089.3,6153.0,0.993,4.471,51.005501
3209,K00486.01,1.0,22.18332255,2.78,748.1,5565.0,1.03,4.361,51.237309
3210,K02342.02,0.0,354.78194,30.53,193.0,5798.0,1.525,4.025,47.24704
3211,K00487.01,1.0,7.65880048,2.19,668.2,5657.0,0.855,4.508,52.149132
3212,K00488.01,1.0,9.3789167,2.03,563.5,5684.0,0.808,4.493,37.829708
3213,K00532.01,1.0,4.221626193,2.87,658.0,6123.0,0.987,4.472,47.68895
3214,K00533.01,1.0,16.54967098,2.95,744.5,5372.0,0.916,4.434,47.751942
3215,K00085.02,1.0,2.154911236,1.42,99.7,6181.0,1.424,4.22,41.15118
3216,K00533.02,1.0,3.52467888,1.46,129.7,5372.0,0.916,4.434,47.751942
3217,K00534.01,1.0,6.400157105,2.52,743.2,5299.0,0.766,4.597,47.762039
3218,K00583.01,1.0,2.437029217,2.04,244.0,5573.0,1.329,4.177,45.480389
3219,K00584.01,1.0,9.9267215,2.76,725.5,5475.0,0.982,4.43,45.592869
3220,K00584.02,1.0,21.22349325,2.63,582.9,5475.0,0.982,4.43,45.592869
3221,K00584.03,1.0,6.47027706,1.15,116.9,5475.0,0.982,4.43,45.592869
3222,K00585.01,1.0,3.722158895,2.33,757.4,5617.0,0.806,4.574,45.747898
3223,K00431.02,1.0,46.9026431,2.6,821.3,5402.0,0.865,4.452,48.257118
3224,K00432.01,1.0,5.263415218,3.77,1030.7,6099.0,1.028,4.456,48.242008
3225,K00433.01,1.0,4.030466786,4.48,2908.3,5234.0,0.854,4.542,48.332451
3226,K01437.02,0.0,9.27989,1.29,164.3,6052.0,0.967,4.456,49.692402
3227,K00433.02,1.0,328.240201,10.99,13889.0,5234.0,0.854,4.542,48.332451
3228,K00434.01,0.0,22.264806569,12.34,19373.0,5681.0,0.813,4.566,49.72353
3229,K00489.01,0.0,2.217038096,3.23,543.7,6521.0,1.276,4.352,37.816559
3230,K00490.01,1.0,4.393157678,1.41,447.2,4799.0,0.692,4.631,38.34539
3231,K02583.02,0.0,251.7512,1.25,114.3,5640.0,0.921,4.492,47.59251
3232,K00082.01,1.0,16.145671932,2.48,941.1,4900.0,0.741,4.602,47.208031
3233,K00490.02,1.0,1071.232624,9.27,19046.0,4799.0,0.692,4.631,38.34539
3234,K00534.02,1.0,2.735900074,1.56,428.9,5299.0,0.766,4.597,47.762039
3235,K00535.01,1.0,5.852968845,3.46,1146.5,6050.0,1.013,4.45,48.233452
3236,K00536.01,1.0,81.1701587,4.71,1183.2,5460.0,1.165,4.263,48.43177
3237,K03191.02,0.0,371.17573,4.07,133.7,9030.0,3.218,3.822,47.682892
3238,K00537.01,1.0,2.820190603,2.53,467.5,5831.0,1.121,4.359,48.683262
3239,K00538.01,1.0,21.21712312,2.97,636.0,6191.0,1.007,4.438,48.651192
3240,K00586.01,1.0,15.77980122,2.11,541.4,5941.0,0.911,4.519,46.244991
3241,K00587.01,1.0,14.03490255,2.41,851.8,5258.0,0.785,4.513,46.276039
3242,K00588.01,1.0,10.35586478,1.92,660.9,4646.0,0.778,4.539,46.3214
3243,K00094.01,1.0,22.342964828,9.99,5612.8,6181.0,1.331,4.234,41.891121
3244,K00590.01,1.0,11.38840217,3.04,438.0,5876.0,1.456,4.151,46.57724
3245,K00435.01,1.0,20.5498184,4.04,1564.3,5688.0,0.971,4.415,49.89653
3246,K01437.03,0.0,17.4217322,1.42,208.4,6052.0,0.967,4.456,49.692402
3247,K00438.01,1.0,5.931196562,2.01,1007.4,3984.0,0.539,4.72,51.08194
3248,K00072.01,1.0,0.837491225,1.43,190.4,5676.0,1.044,4.347,50.241299
3249,K00490.03,1.0,7.40611676,1.37,417.9,4799.0,0.692,4.631,38.34539
3250,K00490.04,1.0,21.803708,1.11,246.4,4799.0,0.692,4.631,38.34539
3251,K00491.01,0.0,4.66229074,24.12,345.4,6191.0,1.025,4.454,38.695499
3252,K00492.01,1.0,29.9111886,2.9,942.0,5275.0,0.969,4.397,38.654228
3253,K00493.01,0.0,2.908453928,19.44,427.5,5786.0,0.824,4.558,38.975101
3254,K00494.01,1.0,25.69581456,1.7,1130.8,3787.0,0.477,4.775,39.073761
3255,K00540.01,0.0,25.70280003,33.1,5623.8,5532.0,0.835,4.488,49.446659
3256,K00541.01,1.0,13.64617478,2.06,633.0,5569.0,0.829,4.566,49.762032
3257,K00007.01,1.0,3.213668926,4.13,727.8,5795.0,1.545,4.101,50.13575
3258,K00085.03,1.0,8.13121389,1.58,111.8,6181.0,1.424,4.22,41.15118
3259,K00542.01,1.0,41.8854433,3.28,687.4,5735.0,1.028,4.356,49.774578
3260,K00542.02,1.0,13.81733587,2.04,223.2,5735.0,1.028,4.356,49.774578
3261,K00597.03,1.0,52.8148051,3.33,553.7,5565.0,1.439,4.117,47.86417
3262,K00598.01,1.0,8.30783912,2.15,777.5,5320.0,0.786,4.589,47.966671
3263,K00598.02,1.0,34.0963441,1.71,472.7,5320.0,0.786,4.589,47.966671
3264,K00599.01,1.0,6.45442931,2.48,586.1,6092.0,0.943,4.496,47.921478
3265,K00600.01,1.0,3.595769013,2.39,383.7,5762.0,1.196,4.283,48.06094
3266,K00438.02,1.0,52.6615266,1.87,1078.1,3984.0,0.539,4.72,51.08194
3267,K00439.01,1.0,1.902208647,4.45,2343.5,5400.0,0.937,4.463,51.35815
3268,K00440.01,1.0,15.90688891,2.35,924.7,5097.0,0.797,4.554,37.749489
3269,K00440.02,1.0,4.973455252,2.46,741.6,5097.0,0.797,4.554,37.749489
3270,K00441.01,0.0,30.5528972,30.74,865.2,6284.0,1.138,4.349,38.472542
3271,K00495.01,0.0,4.804469031,3.35,744.4,5470.0,0.809,4.528,39.132221
3272,K00496.01,1.0,1.616883373,4.47,437.3,4868.0,1.816,3.902,39.563648
3273,K00497.01,1.0,13.19322809,2.94,585.7,5946.0,1.223,4.309,39.8251
3274,K00082.02,1.0,10.31174786,1.34,275.9,4900.0,0.741,4.602,47.208031
3275,K00497.02,1.0,4.42535097,1.63,179.0,5946.0,1.223,4.309,39.8251
3276,K00543.01,1.0,4.302139338,2.46,747.2,5041.0,0.857,4.479,50.09581
3277,K00543.02,1.0,3.137845914,1.5,305.7,5041.0,0.857,4.479,50.09581
3278,K00544.01,0.0,3.74782314,25.59,423.4,6161.0,1.053,4.454,50.259109
3279,K00545.01,0.0,1.09173174,1.07,186.9,5354.0,0.788,4.587,50.344372
3280,K00546.01,1.0,20.68420772,3.28,858.5,6246.0,1.092,4.433,50.586239
3281,K00590.02,1.0,50.6985408,3.58,610.9,5876.0,1.456,4.151,46.57724
3282,K00591.01,0.0,2.9926465,0.89,105.9,5718.0,0.863,4.549,46.787151
3283,K00592.01,1.0,39.7529915,2.37,549.3,6072.0,1.01,4.411,46.821449
3284,K00593.01,1.0,9.99760285,2.82,638.7,6004.0,0.977,4.484,46.838329
3285,K00593.02,1.0,90.4117992,3.96,1265.0,6004.0,0.977,4.484,46.838329
3286,K00442.01,1.0,13.54057461,2.17,461.0,5767.0,1.014,4.389,38.87561
3287,K00442.02,1.0,1.732346403,1.37,182.4,5767.0,1.014,4.389,38.87561
3288,K00442.03,1.0,7.0257409,1.56,190.7,5767.0,1.014,4.389,38.87561
3289,K00443.01,1.0,16.21774917,2.22,758.3,5837.0,0.798,4.577,38.9324
3290,K00444.01,1.0,11.72291212,2.08,492.2,5550.0,0.953,4.431,38.942661
3291,K00499.01,1.0,9.66857386,1.9,411.7,5288.0,0.836,4.541,39.95293
3292,K00500.01,1.0,7.053527145,2.16,1480.1,4041.0,0.567,4.697,39.978779
3293,K00500.02,1.0,9.521644639,2.16,1491.3,4041.0,0.567,4.697,39.978779
3294,K00500.03,1.0,3.072146607,1.3,539.0,4041.0,0.567,4.697,39.978779
3295,K00500.04,1.0,4.645382149,1.33,565.5,4041.0,0.567,4.697,39.978779
3296,K00546.02,1.0,9.82578495,2.66,433.3,6246.0,1.092,4.433,50.586239
3297,K00547.01,1.0,25.30291816,3.95,2105.7,5121.0,0.888,4.457,50.673019
3298,K00548.01,1.0,21.30020491,2.99,659.8,6008.0,1.168,4.35,51.68573
3299,K00087.01,1.0,289.864067,2.34,529.1,5516.0,0.886,4.446,47.88446
3300,K00549.01,0.0,10.29767658,39.14,655.5,5671.0,1.608,4.075,38.555061
3301,K00593.03,1.0,51.0674355,2.44,597.5,6004.0,0.977,4.484,46.838329
3302,K00596.01,1.0,1.682695938,1.23,703.8,3669.0,0.47,4.787,47.516289
3303,K00597.01,1.0,17.30795548,3.56,633.0,5565.0,1.439,4.117,47.86417
3304,K00094.02,1.0,10.423677439,3.72,777.3,6181.0,1.331,4.234,41.891121
3305,K00597.02,1.0,2.09227115,2.06,207.6,5565.0,1.439,4.117,47.86417
3306,K00072.02,1.0,45.29422297,2.26,477.1,5676.0,1.044,4.347,50.241299
3307,K00446.01,1.0,16.70920628,2.27,839.8,4621.0,0.668,4.605,39.78133
3308,K00446.02,1.0,28.55158187,1.97,807.8,4621.0,0.668,4.605,39.78133
