,Unnamed: 0,pl_name,hd_name,hip_name,tic_id,disposition,sy_snum,sy_pnum,rv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w3mag,sy_w4mag,sy_icmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
2508,2508,K2-253 b,,,TIC 98669309,1,1.0,1.0,0.0,4.00167,0.0506,12.67,,,,,,,,,,,,,1238.0,,2457583.9993,0.0,0.34,1.259,2.1,13.9,0.105,,,,,,,6027.0,1.1,1.08,0.0,[Fe/H],,4.39,,,,,,-6.3789537,55.85724,290.87617,-3.44147,188.11199,23.2994939,-18.5921,-14.0428,876.565,1.11213,15.806,15.002,,,,,,12.904,12.348,9.029,,14.665,10.0,817.697265625,18826.59375,18821.9521484375,18838.97412109375,27.787109375,1.6131274131274131,3.6972721017045527,977209280.0,54.225284576416016
2509,2509,K2-254 b,,,TIC 147683165,1,1.0,2.0,0.0,4.09639,0.0448,1.63,,,,,,,,,,,,,791.0,,2457582.9757,0.0,0.72,0.052,1.6,15.8,0.0223,,,,,,,4629.0,0.67,0.71,-0.14,[Fe/H],,4.64,,,,,,-4.7172908,57.38029,289.32884,-2.12657,186.9638,13.8643151,6.59462,-12.1955,227.775,4.3615,15.386,14.238,,,,,,11.219,11.319,8.741,,13.765,10.0,334.140625,43483.71484375,43463.716796875,43580.3369140625,174.888671875,1.256,-0.06594325569896177,499861120.0,116.2849349975586
2510,2510,K2-254 c,,,TIC 147683165,1,1.0,2.0,0.0,12.11839,0.0923,2.19,,,,,,,,,,,,,551.0,,2457590.6136,0.0,0.42,0.12,2.4,31.3,0.0298,,,,,,,4629.0,0.67,0.71,-0.14,[Fe/H],,4.64,,,,,,-4.7172908,57.38029,289.32884,-2.12657,186.9638,13.8643151,6.59462,-12.1955,227.775,4.3615,15.386,14.238,,,,,,11.219,11.319,8.741,,13.765,10.0,334.140625,43483.71484375,43463.716796875,43580.3369140625,174.888671875,1.256,-0.06594325569896177,499861120.0,116.2849349975586
2511,2511,K2-255 b,,,TIC 51664268,1,1.0,1.0,0.0,1.96417,0.0274,2.9,,,,,,,,,,,,,1034.0,,2457583.3015,0.0,0.44,0.183,1.1,9.1,0.0386,,,,,,,4676.0,0.69,0.71,-0.14,[Fe/H],,4.62,,,2.46,,,-3.3705631,59.36883,297.15142,0.82606,190.4325,29.8386365,-29.5578,-4.0842,191.608,5.19052,14.951,13.662,16.8968,14.6086,13.7021,13.077,12.838,10.78,10.661,8.949,,13.319,10.0,504.6640625,65433.05859375,65433.12109375,65480.9111328125,106.126953125,0.9988186650915535,0.5496943500622633,163237392.0,66.83406066894531
2512,2512,K2-256 b,,,TIC 94893626,1,1.0,1.0,0.0,5.52011,0.0578,2.63,,,,,,,,,,,,,845.0,,2457586.5247,0.0,0.42,0.097,3.6,7.6,0.0309,,,,,,,5219.0,0.78,0.84,-0.1,[Fe/H],,4.58,,,,,,-2.0660477,60.11398,289.53796,0.57538,186.53444,27.5476825,-11.9138,-24.8382,564.693,1.74283,15.701,14.954,16.6771,15.2453,14.6513,14.4289,14.3077,12.795,12.051,8.981,,14.659,10.0,108.982421875,17930.9296875,17930.4755859375,17934.75244140625,8.8525390625,1.125,2.1567397125999426,450538.90625,11.565572738647461
2513,2513,K2-257 b,,,TIC 130640162,1,1.0,1.0,0.0,1.60588,0.0216,0.83,,,,,,,,,,,,,789.0,,2457583.2875,0.0,0.4,0.034,1.3,8.2,0.0153,,,,,,,3725.0,0.5,0.52,-0.03,[Fe/H],,4.76,,,,,,-1.9532879,60.58522,293.57789,1.48797,188.3738,55.2841438,-47.1526,-28.8612,64.0065,15.5949,15.195,13.716,17.0131,15.6138,15.4887,12.3143,13.538,9.529,9.357,8.533,,12.873,10.0,474.7734375,97582.109375,97558.19921875,97719.1640625,274.216796875,1.186046511627907,0.3599109299393588,1602412544.0,165.82737731933594
2514,2514,K2-258 b,,,TIC 130634730,1,1.0,1.0,0.0,19.0921,0.149,3.0,,,,,,,,,,,,,831.0,,2457586.2928,0.0,0.37,0.049,6.0,21.5,0.021,,,,,,,6351.0,1.31,1.21,0.01,[Fe/H],,4.29,,,,,,-1.1609171,61.2665,292.00804,1.96135,187.46679,15.4463167,14.9616,-3.83917,661.873,1.48213,13.896,13.361,15.0561,15.0892,13.3125,13.2369,13.2954,11.733,11.854,8.837,,13.163,10.0,168.09375,72988.6484375,72988.7890625,72996.529296875,15.484375,0.981253661394259,2.142825037198696,2174688.75,15.88749885559082
2515,2515,K2-259 b,,,TIC 377259959,1,1.0,1.0,0.0,15.48043,0.1271,2.32,,,,,,,,,,,,,795.0,,2457585.7094,0.0,0.41,0.037,4.2,29.9,0.0189,,,,,,,6059.0,1.13,1.14,0.16,[Fe/H],,4.39,,,5.23,,,1.5668631,63.78688,289.11701,4.13959,185.62487,3.4941665,1.83802,2.97168,416.457,2.37321,13.113,12.511,14.4742,15.1487,14.657,15.7357,12.7256,11.062,11.016,8.877,,12.515,10.0,3076.375,144845.6875,145002.96875,145473.53125,980.84375,0.6727632229362334,-1.1673753046420903,2007926571008.0,800.3016357421875
2517,2517,K2-26 b,,,TIC 83181153,1,1.0,1.0,0.0,14.567025,,2.79,,,,,,,,,,,,,,,2456775.164,0.0,0.0,0.255,4.66,,0.04567,,,,,,,3731.0,0.51,,,,,,,,,,,24.5958335,3.90125,187.22234,1.21239,93.82503,118.9910362,-28.0444,-115.639,99.0504,10.0674,15.968,14.528,17.9402,15.3953,13.9867,15.1085,12.6301,10.422,10.409,8.915,,14.0,0.0,23698.943359375,22271.625,0.0,47002.18359375,47002.18359375,1.1107986501687288,0.10514768941969549,3.0664355378469274e+17,23463.107421875
2522,2522,K2-260 b,,,TIC 293612446,1,1.0,1.0,1.0,2.6266657,0.0404,17.396,451.3186,1.42,451.3186,1.42,451.44,1.42038,451.3186,1.42,Mass,0.5,0.0,,1957.0,88.67,2457820.738135,0.0,0.122,0.947,4.1676,5.291,0.09731,2457820.738135,90.0,178.0,,,F6 V,6367.0,1.69,1.39,-0.14,[Fe/H],,4.15,1.9,0.4005,16.0,,,16.8676948,-13.94236,185.34317,-5.99772,77.37152,6.0818641,0.667257,-6.04515,663.834,1.47859,13.194,12.624,,,,,,11.039,10.895,9.006,,12.465,13.0,969.16015625,124304.25,,,,0.33029689608636975,,,282.8373107910156
2525,2525,K2-261 b,,,TIC 281731203,1,1.0,1.0,1.0,11.633478,0.1034,9.528,59.75174,0.188,,,,,59.75174,0.188,Mass,0.38,0.286,180.0,1046.0,88.07,2457976.64192,0.0,0.35,0.2814,5.138,13.53,0.05304,,131.0,16.7,,,,5445.0,1.64,1.09,0.36,[Fe/H],0.328,4.04,9.3,0.346,,,,0.493167,50.89463,250.88317,-6.21057,164.17109,50.1099578,-23.6636,-44.1706,213.283,4.66018,11.559,10.612,,,,,,8.828,8.819,8.281,,10.451,14.0,3291.25,805335.0625,,,,0.7426273458445041,,,500.07794189453125
2532,2532,K2-264 b,,,TIC 184914317,1,1.0,2.0,0.0,5.83977,,2.27,,,,,,,,,,,0.5,,489.0,88.9,2458102.09356,0.0,0.44,,1.88,22.4,0.0439,,,,,,M2.5 V,3580.0,0.47,0.47,0.12,[Fe/H],-1.481,,,6.3,,22.8,26.0,19.698401,33.6073,206.37173,1.6136,128.48759,40.0931162,-37.8997,-13.0794,185.605,5.35982,18.735,16.701,19.994,17.4995,16.0888,14.9633,14.3744,12.048,11.317,8.173,,15.318,16.0,117.554443359375,7461.44873046875,,,,1.2673267326732673,,,40.32265090942383
2534,2534,K2-264 c,,,TIC 184914317,1,1.0,2.0,0.0,19.66365,,2.77,,,,,,,,,,,0.45,,326.0,89.6,2458096.93729,0.0,0.37,,2.92,50.4,0.0536,,,,,,M2.5 V,3580.0,0.47,0.47,0.12,[Fe/H],-1.481,,,6.3,,22.8,26.0,19.698401,33.6073,206.37173,1.6136,128.48759,40.0931162,-37.8997,-13.0794,185.605,5.35982,18.735,16.701,19.994,17.4995,16.0888,14.9633,14.3744,12.048,11.317,8.173,,15.318,16.0,117.554443359375,7461.44873046875,,,,1.2673267326732673,,,40.32265090942383
2536,2536,K2-265 b,,,TIC 146364192,1,2.0,1.0,1.0,2.369008,,1.662,,,,,,,,,,,,,,86.562,2456981.64577,0.0,,,,7.283787,0.01714,,,,,,,5509.0,0.89,,0.07,[Fe/H],,4.49,,,,,,-14.4947789,-58.65451,50.42179,-6.36335,337.91987,38.1635607,30.1961,-23.3378,138.671,7.1829,11.973,11.187,,,,,,9.178001,9.162,8.502,,10.916,3.0,1079.65625,536974.875,,,,0.8836950473010573,,,206.73284912109375
2542,2542,K2-266 b,,,TIC 374180079,1,2.0,4.0,1.0,0.658524,0.01306,3.3,,,10.9,0.0343,11.268,0.03545,11.26782,0.03545,Msin(i)/sin(i),1.77,,879.5,1515.0,75.32,2457949.6747,0.0,1.011,0.18,0.33336,4.0,0.043,2457945.7235,,10.3,,,,4285.0,0.7,0.69,-0.12,[Fe/H],-0.823,4.58,,2.79,,,10.85,0.9372782,47.48286,245.04538,-7.72367,159.24794,89.2844676,56.8715,-68.8284,77.5586,12.865,12.997,11.625,15.4843,12.6065,11.2535,10.6934,12.9424,8.815,8.794,8.292,,11.386,14.0,8472.65625,382713.5625,,,,0.9206896551724137,,,767.348388671875
2543,2543,K2-266 c,,,TIC 374180079,1,2.0,4.0,1.0,7.814,0.0679,0.705,,,0.29,0.00091,0.29,0.00091,0.29013,0.00091,Msin(i)/sin(i),4.51,0.042,32.4,664.0,88.28,2457946.651,0.0,0.6,0.0085,2.256,20.8,0.0092,2457907.6,87.0,0.119,,,,4285.0,0.7,0.69,-0.12,[Fe/H],-0.823,4.58,,2.79,,,10.85,0.9372782,47.48286,245.04538,-7.72367,159.24794,89.2844676,56.8715,-68.8284,77.5586,12.865,12.997,11.625,15.4843,12.6065,11.2535,10.6934,12.9424,8.815,8.794,8.292,,11.386,14.0,8472.65625,382713.5625,,,,0.9206896551724137,,,767.348388671875
2544,2544,K2-266 d,,,TIC 374180079,1,2.0,4.0,1.0,14.697,0.1035,2.93,8.9,0.028,9.4,0.02958,9.4,0.02958,8.9,0.028,Mass,2.03,0.047,13.95,538.0,89.46,2457944.8393,1.0,0.29,0.1465,3.408,31.7,0.03827,2457944.8,87.0,3.17,,,,4285.0,0.7,0.69,-0.12,[Fe/H],-0.823,4.58,,2.79,,,10.85,0.9372782,47.48286,245.04538,-7.72367,159.24794,89.2844676,56.8715,-68.8284,77.5586,12.865,12.997,11.625,15.4843,12.6065,11.2535,10.6934,12.9424,8.815,8.794,8.292,,11.386,14.0,8472.65625,382713.5625,,,,0.9206896551724137,,,767.348388671875
2545,2545,K2-266 e,,,TIC 374180079,1,2.0,4.0,1.0,19.482,0.1249,2.73,14.3,0.04499,8.3,0.02611,8.3,0.02612,14.3,0.04499,Mass,2.21,0.043,9.58,490.0,89.45,2457938.541,1.0,0.36,0.127,3.6648,38.2,0.03564,2457938.6,89.0,2.53,,,,4285.0,0.7,0.69,-0.12,[Fe/H],-0.823,4.58,,2.79,,,10.85,0.9372782,47.48286,245.04538,-7.72367,159.24794,89.2844676,56.8715,-68.8284,77.5586,12.865,12.997,11.625,15.4843,12.6065,11.2535,10.6934,12.9424,8.815,8.794,8.292,,11.386,14.0,8472.65625,382713.5625,,,,0.9206896551724137,,,767.348388671875
2566,2566,K2-27 b,,,TIC 363548415,1,3.0,1.0,1.0,6.77145,,4.45,29.1,0.09156,,,,,29.1,0.09156,Mass,1.8,0.16,,,,2456812.8451,0.0,0.3,,,16.5,0.0478,,,10.8,,,,5320.0,0.85,0.89,0.14,[Fe/H],,4.6,,2.04,1.0,,-37.77,1.2306237,56.98688,261.02749,-2.23354,171.72103,27.1949799,3.43398,-26.9773,249.645,3.97723,13.556,12.689,15.6142,15.921,15.0509,14.6772,13.1397,10.606,10.534,8.311,,12.428,1.0,913.65625,144906.8125,,,,0.8388914983560357,,,63.5455207824707
2622,2622,K2-277 b,,,TIC 404421005,1,1.0,1.0,0.0,6.326674,,2.122,,,,,,,,,,,,,,88.686,2457221.22996,0.0,,,,21.901867,0.02054,,,,,,,5733.0,0.95,,0.04,[Fe/H],,4.51,,,,,,-15.9379749,46.02638,315.66347,-6.23204,206.26719,105.0691656,-98.6744,-36.0956,113.123,8.81151,11.081,10.364,,,,,,8.63,8.649,8.418,,10.215,6.0,5622.0,1161756.125,,,,0.7929433611884865,,,1650.7191162109375
2636,2636,K2-28 b,,,TIC 39926974,1,1.0,1.0,0.0,2.260438,0.0187,2.45,,,,,,,,,,,,,590.0,,2457796.26865,0.0,0.68,,,14.4,0.0802,,,,,,M4,3290.0,0.28,0.2,0.332,[Fe/H],,4.93,,,,,,-7.9563525,-49.89439,54.4554,2.0401,334.50939,320.4672536,-254.655,-194.551,62.9969,15.8456,17.776,16.526,19.2974,16.8387,15.4489,13.9086,13.1031,,,,,14.854,3.0,2472.0625,95550.453125,,,,1.0766871165644172,,,251.9212188720703
2642,2642,K2-280 b,,,TIC 119605900,1,1.0,1.0,0.0,19.89526,0.1461,7.5,37.1,0.11673,,,,,37.1,0.11673,Mass,0.48,0.35,,787.0,89.53,2457307.58114,0.0,0.27,,8.267,25.79,0.05354,2457315.06,246.77,9.18,,,,5500.0,1.28,1.03,0.33,[Fe/H],,4.21,8.96,0.8,3.0,,,-22.2477071,-17.32247,16.32379,-0.2892,289.91675,13.2692359,4.44214,-12.5036,391.537,2.52663,13.269,12.524,,,,,,10.726,10.537,8.579001,,12.302,7.0,1005.9921875,160177.046875,,,,0.6724065518689626,,,145.7181854248047
2647,2647,K2-281 b,,,TIC 380884458,1,1.0,1.0,0.0,8.687721,0.0773,8.18,,,,,,,,,,,,,665.0,,2457393.88208,0.0,0.23,,,25.9,0.0987,,,,,,,4812.0,0.76,0.82,0.22,[Fe/H],,4.59,,4.354,,,,7.2692169,-55.44818,128.82965,0.33372,17.73817,22.7232054,22.7022,0.976821,458.139,2.15419,16.218,15.048,18.0823,15.6772,14.6918,14.3611,14.1941,12.459,12.125,8.761,,14.763,8.0,533.185546875,17178.109375,,,,0.8984721537703302,,,38.696044921875
2650,2650,K2-282 b,,,TIC 266030192,1,1.0,2.0,0.0,4.169836,0.0499,2.82,,,,,,,,,,,,,1057.0,,2457394.9993,0.0,0.4,,,10.99,0.0275,,,,,,,5523.0,0.94,0.95,0.15,[Fe/H],,4.47,,1.442,,,,7.9952914,-54.87207,123.91754,2.06947,15.45937,32.432431,31.9004,-5.85039,496.289,1.98627,14.845,14.21,16.5176,16.0253,13.8864,13.7799,14.1107,11.959,12.161,8.806,,13.723,8.0,1220.4140625,39321.62109375,,,,1.0833333333333333,,,41.94924545288086
2654,2654,K2-283 b,,,TIC 266017624,1,1.0,1.0,0.0,1.921076,,3.8,,,,,,,,,,,,,,,2457394.90812,0.0,0.45,,1.7496,,0.0404,,,,,,,,0.86,,,,,,,,,,,9.6929181,-53.1774,123.48272,3.72545,15.90137,11.1101761,-10.9734,-1.73796,402.915,2.45325,15.516,14.364,17.0887,15.2113,14.1868,13.051,13.7562,11.936,12.507,8.785,,14.119,8.0,254.095703125,28501.943359375,,,,0.8545979778526721,,,45.5921630859375
2657,2657,K2-284 b,,,TIC 5882269,1,1.0,1.0,0.0,4.795069,0.04771,2.78,,,,,,,,,,,0.078,42.6,653.0,89.0,2457859.11316,0.0,0.28,,2.147,16.84,0.042,,180.2,,,,,4140.0,0.61,0.63,0.0,[Fe/H],-1.013,4.67,0.12,3.91,3.54,8.88,16.96,20.2549034,-10.25307,183.72406,-2.80098,79.80741,52.300501,25.0003,-45.9383,107.272,9.29346,14.713,13.265,,,,,,9.975,9.902,8.961,,12.811,13.0,2185.64453125,91039.0859375,,,,1.3753012048192772,,,805.8726196289062
2658,2658,K2-285 b,,,TIC 262715204,1,1.0,4.0,1.0,3.471745,0.03817,2.59,9.68,0.03046,,,,,9.68,0.03046,Mass,3.07,0.0,234.31,1089.0,86.846,2457743.37545,0.0,0.57,0.097,2.18,10.43,0.03013,,,4.62,,,K2 V,4975.0,0.79,0.83,0.0,[Fe/H],,4.4,,2.512,3.9,,,1.3001522,-53.68469,80.67491,5.39821,350.75468,37.0557502,15.0229,-33.8739,154.961,6.42482,12.915,12.075,15.5161,12.7522,11.8383,11.5786,11.9155,9.891,9.899,8.743,,11.665,12.0,12447.7109375,200839.5,,,,0.9402010050251256,,,1435.5167236328125
2659,2659,K2-285 c,,,TIC 262715204,1,1.0,4.0,1.0,7.138048,0.0824,3.53,15.68,0.04933,,,,,15.68,0.04933,Mass,1.95,0.0,50.35,741.0,89.861,2457744.53906,0.0,0.05,0.21,2.52,22.51,0.04115,,,5.9,,,K2 V,4975.0,0.79,0.83,0.0,[Fe/H],,4.4,,2.512,3.9,,,1.3001522,-53.68469,80.67491,5.39821,350.75468,37.0557502,15.0229,-33.8739,154.961,6.42482,12.915,12.075,15.5161,12.7522,11.8383,11.5786,11.9155,9.891,9.899,8.743,,11.665,12.0,12447.7109375,200839.5,,,,0.9402010050251256,,,1435.5167236328125
2660,2660,K2-285 d,,,TIC 262715204,1,1.0,4.0,0.0,10.45582,0.1178,2.48,6.5,0.02045,,,,,6.5,0.02045,Mass,,0.0,24.61,620.0,89.643,2457745.201,0.0,0.2,0.1,2.504,32.2,0.0289,,,0.68,,,K2 V,4975.0,0.79,0.83,0.0,[Fe/H],,4.4,,2.512,3.9,,,1.3001522,-53.68469,80.67491,5.39821,350.75468,37.0557502,15.0229,-33.8739,154.961,6.42482,12.915,12.075,15.5161,12.7522,11.8383,11.5786,11.9155,9.891,9.899,8.743,,11.665,12.0,12447.7109375,200839.5,,,,0.9402010050251256,,,1435.5167236328125
2661,2661,K2-285 e,,,TIC 262715204,1,1.0,4.0,0.0,14.76289,0.18041,1.95,10.7,0.03367,,,,,10.7,0.03367,Mass,,0.0,10.5,501.0,89.799,2457741.8969,0.0,0.17,0.068,2.3,49.43,0.0227,,,1.69,,,K2 V,4975.0,0.79,0.83,0.0,[Fe/H],,4.4,,2.512,3.9,,,1.3001522,-53.68469,80.67491,5.39821,350.75468,37.0557502,15.0229,-33.8739,154.961,6.42482,12.915,12.075,15.5161,12.7522,11.8383,11.5786,11.9155,9.891,9.899,8.743,,11.665,12.0,12447.7109375,200839.5,,,,0.9402010050251256,,,1435.5167236328125
2662,2662,K2-286 b,,,TIC 297373047,1,1.0,1.0,0.0,27.359,0.1768,2.1,,,,,,,,,,,,,347.0,89.67,2458010.417,0.0,0.35,0.112,3.0,63.0,0.0315,,,,,,M0 V,3926.0,0.62,0.64,0.0,[Fe/H],-1.046,4.7,,,,23.8,,-16.7737113,31.08201,349.50145,2.34158,235.12843,120.4262454,57.8067,-105.645,76.1486,13.1035,14.088,12.881,,,,,,9.258,9.204001,8.935,,12.201,15.0,1015.3984375,178624.953125,,,,0.9802298850574712,,,386.9504089355469
2663,2663,K2-287 b,,,TIC 73848324,1,1.0,1.0,1.0,14.893291,0.1206,9.494,100.11645,0.315,,,,,100.11645,0.315,Mass,,0.478,,804.0,88.13,2458001.72138,0.0,,,,23.87,0.08014,,10.1,28.8,,,,5695.0,1.07,1.06,0.2,[Fe/H],,4.4,4.5,1.217,3.2,,32.93,-22.3583447,27.06963,345.04347,-3.14854,236.18912,18.4786025,-4.59374,-17.8985,158.335,6.2875,12.011,11.41,,,,,,9.114,9.089,8.152,,11.058,15.0,2090.6875,510616.03125,,,,0.5612762871646121,,,272.2288513183594
2664,2664,K2-288 B b,,,TIC 640381384,1,2.0,1.0,0.0,31.3888,,1.25,,,,,,,,,,,,,,,2457063.4083,0.0,,0.1531,2.3376,95.0,0.0368,,,,,,,,0.31,,,,,,,,,,,18.2684913,-28.64052,169.99958,-1.34567,57.40022,199.7191927,185.476,-74.0703,65.6138,15.2166,,,,,,,,,,,,13.105,4.0,673.74609375,80315.0,,,,0.9777651083238312,,,125.53966522216797
2666,2666,K2-289 b,,,TIC 413753029,1,1.0,1.0,0.0,13.156969,0.107,9.1,,,,,,,,,,,,,753.0,88.48,2456897.14325,0.0,0.6,,4.032,22.5,0.081,,,,,,,5529.0,1.02,0.95,0.162,[Fe/H],,4.39,,1.24,,,,-15.7925384,22.45095,0.07234,5.83698,247.4504,42.902841,-21.7089,-37.0051,274.3,3.61703,15.839,14.81,,,,,,10.527,10.273,8.707,,14.039,2.0,294.662109375,37103.13671875,,,,0.8753080335140463,,,37.4608268737793
2670,2670,K2-29 b,,,TIC 56399553,1,2.0,1.0,1.0,3.2589263,0.04097,11.209,194.82979,0.613,,,,,194.82979,0.613,Mass,0.76,0.084,,1076.0,87.89,2457383.80546,0.0,0.452,1.884,2.13,11.77,0.1373,2457383.43,41.0,93.0,,,K1 V,5222.0,0.75,0.86,0.0,[Fe/H],-0.427,4.63,2.6,2.9,3.8,10.78,32.73,24.4016558,-19.5504,170.51373,3.28079,65.24221,27.4614777,16.4519,-21.9879,178.475,5.57452,13.484,12.532,15.6146,13.3064,15.3971,14.1186,12.8538,10.095,9.991,7.549,,12.914,4.0,3905.703125,161013.15625,,,,0.7397191574724172,,,889.7696533203125
2677,2677,K2-290 b,,,TIC 70803960,1,3.0,2.0,0.0,9.21165,0.0923,3.06,10.9,0.0343,,,,,10.9,0.0343,Mass,4.1,0.0,,1230.0,88.14,2457994.7725,0.0,0.438,,4.96,13.15,0.019,,90.0,3.3,,,,6302.0,1.51,1.19,-0.06,[Fe/H],,4.23,4.0,0.485,6.5,,19.76,-20.1988975,27.59946,348.05236,-0.66005,237.29986,32.0401184,27.2246,-16.8935,272.909,3.63648,11.681,11.114,14.111,14.4527,14.0103,14.096,12.8079,9.396,9.403,8.948,,10.784,15.0,2098.40625,636101.125,,,,0.7412050141528508,,,274.8023986816406
2678,2678,K2-290 c,,,TIC 70803960,1,3.0,2.0,1.0,48.36685,0.305,11.276,246.00042,0.774,,,,,246.00042,0.774,Mass,1.01,0.0,,676.0,89.37,2458019.17333,0.0,0.474,,8.14,43.5,0.06848,,90.0,38.4,,,,6302.0,1.51,1.19,-0.06,[Fe/H],,4.23,4.0,0.485,6.5,,19.76,-20.1988975,27.59946,348.05236,-0.66005,237.29986,32.0401184,27.2246,-16.8935,272.909,3.63648,11.681,11.114,14.111,14.4527,14.0103,14.096,12.8079,9.396,9.403,8.948,,10.784,15.0,2098.40625,636101.125,,,,0.7412050141528508,,,274.8023986816406
2679,2679,K2-291 b,HD 285181,,TIC 27039476,1,1.0,1.0,1.0,2.225,,1.582,6.4,0.02014,,,,,6.4,0.02014,Mass,8.9,,,,,,0.0,,,,,0.01603,,,3.31,,,,5520.0,0.9,0.93,0.08,[Fe/H],,4.5,,1.77,,,,21.548199,-11.58155,181.1789,-1.30047,77.40612,101.823826,30.7115,-97.0819,90.0562,11.0758,10.832,10.014,,,,,,8.291,8.323,8.304,,9.891,13.0,11491.5,1577615.5,,,,1.073080967402734,,,5567.8662109375
2681,2681,K2-292 b,HD 119130,,TIC 743941,1,1.0,1.0,1.0,16.9841,0.13,2.63,24.5,0.07709,,,,,24.5,0.07709,Mass,7.4,0.04,67.0,795.0,88.4,2458180.2842,0.0,0.68,,3.66,25.9,0.022,,104.0,6.1,,,G3 V,5725.0,1.09,1.0,0.07,[Fe/H],,4.33,6.8,1.14,4.6,,,-9.9460704,50.98859,322.75465,0.54081,207.12973,88.2152953,-88.1995,1.66929,114.293,8.72122,10.548,9.885,,,,,,8.325,8.348,8.07,,9.782,17.0,1771.75,1661765.375,,,,1.001219512195122,,,325.7891540527344
2682,2682,K2-293 b,,,TIC 49679172,1,1.0,1.0,0.0,13.1225,,2.45,,,,,,,,,,,,,750.0,88.8,2457749.1347,0.0,0.47,,3.98,22.9,0.0228,,,,,,,5532.0,0.95,0.96,0.218,[M/H],,4.52,,,,,,-6.0279068,-60.78063,75.33161,-2.21244,349.91626,33.1908207,31.8313,-9.40207,392.251,2.52119,14.141,13.44,15.4419,14.0513,13.276,13.2197,13.0698,11.49,11.578,9.044,,13.171,12.0,934.4921875,75333.7109375,,,,0.9085516559565002,,,104.8532943725586
2683,2683,K2-294 b,,,TIC 49709169,1,1.0,1.0,0.0,2.50387,,1.66,,,,,,,,,,,,,1425.0,85.5,2457740.0093,0.0,0.51,,2.6,6.49,0.01262,,,,,,,5612.0,1.2,0.99,0.194,[M/H],,4.2,,,,,,-7.6037856,-62.24683,73.80612,-3.83493,349.70079,22.1495306,5.48049,-21.4608,373.078,2.65222,13.237,12.649,14.9611,13.2208,12.4635,12.3047,12.9827,10.825,10.81,8.845,,12.392,12.0,1454.078125,157815.3125,,,,0.7784431137724551,,,89.97953033447266
2684,2684,K2-295 b,,,TIC 610976842,1,1.0,1.0,1.0,4.024867,0.0451,10.054,106.47305,0.335,,,,,106.47305,0.335,Mass,0.612,0.0,,852.0,89.3,2457395.41405,0.0,0.17,,2.4984,13.76,0.1304,,,54.0,,,K5 V,4444.0,0.7,0.74,0.14,[Fe/H],,4.63,,3.043,2.2,,-16.62,6.8167277,-55.43141,134.80295,-1.35564,20.67457,65.1585109,54.9828,-34.9646,232.801,4.26686,,13.8941,17.0397,14.5951,13.4651,13.0535,12.993,,,,,13.539,8.0,864.251953125,54832.75,,,,0.45156426686769696,,,154.60031127929688
2687,2687,K2-3 b,,,TIC 173103335,1,1.0,3.0,1.0,10.05443,0.0679,1.44,,,,,,,,,,,,5.8,,,2456813.4178,0.0,,,2.52,,0.0351,,,,,,,3841.0,0.37,0.41,,,,4.91,,,,,,-1.4551364,55.25008,264.98752,-4.37792,173.5373,122.2623054,94.0337,-78.1392,44.0727,22.661,13.527,12.168,15.7198,13.021,11.6746,10.9702,12.8219,8.443,8.322,8.251,,11.574,1.0,1215.671875,350550.4375,,,,0.8741024413595021,,,229.04049682617188
2699,2699,K2-3 c,,,TIC 173103335,1,1.0,3.0,1.0,24.64671,,1.18,,,,,,,,,,,,,,,2456812.27612,0.0,,0.0822,3.6,39.0,0.0291,,,,,,,,0.37,,,,,,,,,,,-1.4551364,55.25008,264.98752,-4.37792,173.5373,122.2623054,94.0337,-78.1392,44.0727,22.661,13.527,12.168,15.7198,13.021,11.6746,10.9702,12.8219,8.443,8.322,8.251,,11.574,1.0,1215.671875,350550.4375,,,,0.8741024413595021,,,229.04049682617188
2710,2710,K2-3 d,,,TIC 173103335,1,1.0,3.0,1.0,44.55765,,1.61,,,,,,,,,,,,1.5,300.0,,2456826.2248,0.0,,,,,0.0252,,,,,,M0 V,,0.56,,,,,,,,,,,-1.4551364,55.25008,264.98752,-4.37792,173.5373,122.2623054,94.0337,-78.1392,44.0727,22.661,13.527,12.168,15.7198,13.021,11.6746,10.9702,12.8219,8.443,8.322,8.251,,11.574,1.0,1215.671875,350550.4375,,,,0.8741024413595021,,,229.04049682617188
