,pl_name,kepid,disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,pl_orbper,koi_time0,pl_imppar,pl_trandur,pl_trandep,pl_ratror,pl_dens,pl_rade,pl_orbincl,pl_eqt,pl_insol,pl_ratdor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,sy_pnum,koi_num_transits,koi_quarters,koi_bin_oedp_sig,st_teff,st_logg,st_met,st_rad,st_mass,ra,dec,sy_kepmag,koi_zmag,koi_hmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,lc_amplitude,lc_slope,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
46,K00768.01,11442465,0.0,0.0,1.0,1.0,0.0,33.93373447,2455019.676,0.812,14.561,8503.7,0.095386,0.0371,7.34,86.45,430.0,8.11,13.12,0.5508,52.86124,193.4089,236.1,1.0,31.0,1.11111101110111e+31,0.0299,5040.0,4.628,-0.24,0.705,0.782,284.17233,49.360722,15.716,15.253,13.732,0.0,3.101,0.336,-0.0247,-0.0016,3.254,0.163,3.258,3.353,0.066,3.353,40.290283203125,0.043224285418160896,6343.6240234375,6344.73779296875,6349.543701171875,10.80859375,0.8090507726269316,-1.4663173036940067,50754.1640625,8.71699333190918
47,K00786.01,12110942,1.0,0.0,0.0,0.0,0.0,3.689920099,2455003.366,0.151,2.6557,426.7,0.018878,1.70798,1.89,89.19,1147.0,408.99,10.71,0.3511,4.8750124,31.786789,35.6,1.0,360.0,1.1111111111111112e+31,0.4053,5880.0,4.518,-0.06,0.917,1.01,291.62241,50.61824,15.242,14.969,13.72,0.255,-0.27,0.07,0.00017,0.00012,-0.27,0.05,0.27,-0.3,-0.02,0.3,124.8798828125,-0.01705604304678432,11261.984375,11261.6591796875,11265.931640625,8.26611328125,1.136897001303781,12.304009215759136,1671982.125,8.434687614440918
48,K00787.01,12366084,1.0,0.0,0.0,0.0,0.0,4.431238488,2455004.015,0.405,3.15,1010.9,0.02933,1.01996,3.25,87.72,1104.0,351.23,10.19,0.4191,6.815371,58.259056,71.1,3.0,302.0,1.1111111111111112e+31,0.52,5714.0,4.428,0.16,1.015,1.007,295.81616,51.121738,15.367,15.081,13.799,0.016,0.03,0.82,0.0005,-0.0001,-0.097,0.03,0.1,-0.045,0.06,0.07,112.58642578125,-0.10239735633651376,10017.216796875,10017.0673828125,10025.0810546875,15.78857421875,1.0209617755856966,3.1445518739152343,962923.9375,11.644599914550781
49,K00787.02,12366084,1.0,0.0,0.0,0.0,0.0,11.37936986,2454966.85,0.911,2.6255,1023.5,0.035628,0.63438,3.95,86.8,806.0,99.68,16.31,0.4191,5.2506146,29.930164,37.9,3.0,109.0,1.1111111111111112e+31,0.2364,5714.0,4.428,0.16,1.015,1.007,295.81616,51.121738,15.367,15.081,13.799,0.372,0.93,0.88,-0.00041,-0.00017,0.09,-0.06,0.11,0.14,-0.05,0.15,112.58642578125,-0.10239735633651376,10017.216796875,10017.0673828125,10025.0810546875,15.78857421875,1.0209617755856966,3.1445518739152343,962923.9375,11.644599914550781
50,K00788.01,12404086,1.0,0.0,0.0,0.0,0.0,26.39432897,2455009.055,0.602,3.573,1510.9,0.03681,2.93923,3.07,89.28,489.0,13.49,47.7,0.5086,8.917681,41.269753,48.2,1.0,51.0,1.1111111111111112e+31,0.2735,5129.0,4.595,0.02,0.763,0.846,289.39972,51.25032,15.234,14.816,13.272,0.592,0.09,0.77,0.00037,3e-05,-0.18,0.2,0.27,-0.18,0.05,0.18,229.65869140625,0.24641441744707848,11381.3955078125,11380.7919921875,11387.93505859375,14.216796875,1.0746835443037974,13.80020410756329,22311006.0,16.068635940551758
51,K00116.01,8395660,1.0,0.0,0.0,0.0,0.0,13.57078281,2454969.279,0.866,3.3539,511.7,0.023908,0.49865,2.64,87.07,785.0,89.61,16.93,0.3928,18.771214,76.76887,88.4,4.0,101.0,1.1111111111111112e+31,0.6645,5854.0,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,12.646,11.494,0.044,0.61,0.0,-4.4e-05,0.000108,0.26,0.02,0.26,0.37,0.19,0.41,1142.27734375,0.8383438966768011,94113.4375,60939.15925241024,60999.42867717337,119.32698740857712,0.9940462867630602,0.7963054123240015,4.5976238653931464e+16,66.55240631103516
52,K00115.02,9579641,1.0,0.0,0.0,0.0,0.0,7.12594387,2454972.005,0.898,3.0014,192.4,0.01512,0.23879,1.79,84.02,997.0,233.31,8.62,0.3928,6.1814723,39.793564,47.1,3.0,181.0,1.1111111111111112e+31,0.7788,5779.0,4.339,-0.06,1.087,0.941,287.88733,46.276241,12.791,12.648,11.555,0.009,0.29,-0.73,-6.9e-05,6.1e-05,0.03,0.04,0.06,-0.09,-0.21,0.23,843.30859375,0.8383438966768011,109821.53125,60939.15925241024,60999.42867717337,119.32698740857712,0.9928871790283618,0.7963054123240015,4.5976238653931464e+16,56.147972106933594
53,K00774.01,11656840,0.0,0.0,1.0,0.0,0.0,7.442652004,2455002.972,0.137,2.3078,24446.0,0.143936,7.48712,15.03,89.72,967.0,206.78,27.99,0.3342,115.64278,1044.7283,835.6,1.0,180.0,1.1111111111111112e+31,0.0786,6108.0,4.469,-0.3,0.956,0.981,288.98682,49.733742,15.27,14.994,13.789,0.0,-0.054,-0.201,0.0128,0.0041,-0.068,-0.035,0.076,-0.105,-0.061,0.122,173.02978515625,0.4111655785292494,10637.974609375,10646.3271484375,10659.91455078125,40.63671875,0.6538849646821393,-3.342975645208252,39462744.0,36.09490966796875
54,K00775.01,11754553,1.0,0.0,0.0,0.0,0.0,16.38489988,2455005.728,0.001,3.0249,1127.1,0.029758,5.4538,2.0,90.0,433.0,8.35,42.62,0.6834,6.419572,28.122635,28.9,3.0,65.0,1.11111101110111e+31,0.7202,4126.0,4.661,0.04,0.615,0.633,286.73804,49.97575,15.095,14.305,12.507,0.204,-0.67,0.28,0.0006,-3e-05,0.02,-0.02,0.03,-0.07,0.15,0.17,101.32763671875,-0.6025670447161634,12544.4755859375,12537.9853515625,12591.0537109375,96.41064453125,1.125810635538262,0.22490589240891312,12579691.0,52.17563247680664
55,K00775.02,11754553,1.0,0.0,0.0,0.0,0.0,7.8774163,2455009.376,0.041,2.0805,1306.1,0.03209,8.09685,2.16,89.92,553.0,22.18,29.84,0.6834,10.036489,41.450657,38.7,3.0,135.0,1.11111101110111e+31,0.5008,4126.0,4.661,0.04,0.615,0.633,286.73804,49.97575,15.095,14.305,12.507,0.588,-0.34,0.27,0.00032,-2e-05,0.06,-0.03,0.07,-0.02,0.16,0.16,101.32763671875,-0.6025670447161634,12544.4755859375,12537.9853515625,12591.0537109375,96.41064453125,1.125810635538262,0.22490589240891312,12579691.0,52.17563247680664
56,K00775.03,11754553,1.0,0.0,0.0,0.0,0.0,36.4454001,2454984.601,0.028,4.007,1122.3,0.029681,5.21237,1.99,89.98,332.0,2.88,71.53,0.6834,5.9903665,19.803268,21.7,3.0,27.0,1.11111101110111e+31,0.6219,4126.0,4.661,0.04,0.615,0.633,286.73804,49.97575,15.095,14.305,12.507,0.01,0.04,-0.58,-0.00014,0.00084,-0.01,0.17,0.17,-0.07,0.36,0.36,101.32763671875,-0.6025670447161634,12544.4755859375,12537.9853515625,12591.0537109375,96.41064453125,1.125810635538262,0.22490589240891312,12579691.0,52.17563247680664
57,K00776.01,11812062,1.0,0.0,0.0,0.0,0.0,3.728732147,2455004.793,0.558,2.683,5226.5,0.068178,1.24118,6.02,86.7,1023.0,258.34,9.7,0.4415,28.264866,360.1958,345.2,1.0,357.0,1.1111111111111112e+31,0.6769,5497.0,4.577,-0.1,0.809,0.907,290.78574,50.054119,15.523,15.177,13.825,0.0,0.083,-0.217,0.00057,-0.00136,-0.072,0.041,0.083,0.033,-0.117,0.122,41.34130859375,-0.23557304680753832,8794.89453125,8795.6728515625,8799.54541015625,7.78125,0.8110497237569061,-2.267328785027738,72726.734375,8.669929504394531
59,K00778.01,11853255,1.0,0.0,0.0,0.0,0.0,2.243380573,2455003.679,0.915,1.1196,821.7,0.032248,1.50915,1.99,82.88,822.0,107.6,7.38,0.6215,4.251499,30.578562,38.9,1.0,472.0,1.11111101110111e+31,0.5576,4149.0,4.698,-0.32,0.564,0.578,285.17621,50.149818,15.135,14.322,12.521,0.0,-0.06,0.46,-0.00024,-0.00057,0.19,0.27,0.33,0.05,-0.06,0.08,24.60107421875,-0.003945212711971114,11624.7578125,11624.583984375,11629.267578125,9.08251953125,1.0538847117794485,0.08764216528855719,7604.88916015625,6.960043907165527
60,K00779.01,11909839,0.0,0.0,1.0,0.0,0.0,10.405998015,2455010.197,0.324,6.5036,14489.0,0.111248,0.38489,11.23,88.57,833.0,113.94,13.012,0.3556,97.352005,691.1691,745.2,1.0,117.0,1.101111111111111e+30,0.8796,5746.0,4.393,-0.54,0.924,0.77,289.23553,50.241001,15.562,15.219,13.944,0.553,0.091,-0.188,-0.00025,0.0,-0.011,0.004,0.012,-0.026,-0.098,0.101,177.3564453125,0.3975061502251376,8430.6328125,66054.68114714927,66076.20010440907,41.01896505152926,0.44844844844844844,2.0910048535152734,70598502.32408239,17.031753540039062
61,K00780.01,11918099,1.0,0.0,0.0,0.0,0.0,2.337437946,2455004.762,0.28,1.9982,971.2,0.027998,2.41093,2.34,88.19,1070.0,311.16,8.86,0.5746,6.0310416,63.58795,82.4,2.0,578.0,1.1111111111111112e+31,0.6818,5005.0,4.595,0.14,0.765,0.85,293.83331,50.23035,15.334,14.882,13.3,0.0,0.16,-0.45,6e-05,0.00045,0.027,0.05,0.061,0.357,0.2,0.41,164.814453125,0.004648993594824251,10347.4287109375,10346.9111328125,10350.14794921875,6.42236328125,1.1609498680738786,18.81320319108644,6083396.5,10.345295906066895
64,K00781.01,11923270,1.0,0.0,0.0,0.0,0.0,11.59822233,2455013.395,0.679,2.5237,2804.5,0.051287,3.14915,2.65,88.62,396.0,5.82,28.2,0.3156,11.461336,62.376225,71.0,1.0,115.0,1.1111111111111112e+31,0.6552,3688.0,4.79,0.0,0.473,0.503,296.22195,50.28722,15.937,14.795,12.813,0.178,0.63,0.92,-0.00029,0.0006,0.059,-0.03,0.066,0.29,0.628,0.69,104.608154296875,-0.17166751813447173,5733.1142578125,5733.31982421875,5744.85595703125,23.293212890625,0.9818621523579202,0.5364082487718773,654486.0,16.466083526611328
65,K00782.01,11960862,1.0,0.0,0.0,0.0,0.0,6.575315881,2455006.634,0.39,4.3084,2793.3,0.049152,0.64392,5.31,88.03,1015.0,251.38,11.37,0.3342,20.537346,210.22159,221.1,1.0,205.0,1.1111111111111112e+31,0.5611,5992.0,4.415,-0.32,0.989,0.927,290.09805,50.321609,15.312,15.03,13.793,0.013,0.016,-0.099,0.00044,-7e-05,-0.033,-0.04,0.052,-0.009,-0.181,0.181,70.53466796875,-0.01503350888901591,10355.87890625,10356.236328125,10359.64453125,7.14111328125,0.9036004645760743,0.7174310929520277,88233.4140625,7.3575310707092285
66,K00783.01,12020329,1.0,0.0,0.0,0.0,0.0,7.275040844,2455002.994,0.547,7.5377,3001.0,0.051358,0.10578,4.86,85.29,833.0,113.64,6.66,0.4695,24.639503,234.95987,312.1,1.0,188.0,1.1111111111111112e+31,0.1322,5485.0,4.556,0.21,0.867,0.986,295.45529,50.49456,15.08,14.745,13.402,0.0,0.234,0.323,0.00066,0.00064,-0.054,-0.065,0.085,0.008,-0.134,0.134,173.1845703125,0.3527236184603626,13743.1689453125,13741.7470703125,13752.61328125,19.47998046875,1.1795212765957446,2.87494491760062,4552191.5,17.376094818115234
67,K00784.01,12066335,1.0,0.0,0.0,0.0,0.0,19.27153892,2455019.771,0.031,2.7594,1219.8,0.031585,8.48241,1.93,89.97,393.0,5.66,55.02,0.4639,6.437265,28.490973,37.1,2.0,67.0,1.1111111111111112e+31,0.8388,4077.0,4.702,-0.24,0.56,0.576,293.97336,50.53191,15.385,14.592,12.775,0.0,0.78,0.05,-0.00076,0.00145,0.2,-0.17,0.26,0.28,-0.23,0.36,72.48095703125,-0.046654925068562024,9826.4091796875,9818.390625,9842.01611328125,31.04443359375,1.589257503949447,0.7908687057374253,428303.1875,19.933191299438477
68,K00784.02,12066335,1.0,0.0,0.0,0.0,0.0,10.06524317,2454969.289,0.628,1.369,1053.3,0.031153,18.09666,1.91,89.22,488.0,13.43,45.9,0.4639,5.446764,21.658537,30.3,2.0,126.0,1.1111111111111112e+31,0.0088,4077.0,4.702,-0.24,0.56,0.576,293.97336,50.53191,15.385,14.592,12.775,0.0,-0.42,0.02,0.00053,0.00116,0.11,-0.23,0.25,0.17,-0.23,0.28,72.48095703125,-0.046654925068562024,9826.4091796875,9818.390625,9842.01611328125,31.04443359375,1.589257503949447,0.7908687057374253,428303.1875,19.933191299438477
69,K00785.01,12070811,1.0,0.0,0.0,0.0,0.0,12.3935651,2455011.747,0.883,3.8896,916.6,0.032536,0.27483,2.66,86.13,677.0,49.68,13.07,0.398,5.6057496,31.608551,35.8,1.0,107.0,1.1111111111111112e+31,0.8571,5557.0,4.603,-0.4,0.75,0.832,296.02133,50.56778,15.505,15.177,13.783,0.758,0.13,0.39,0.00019,0.00011,-0.17,-0.04,0.17,-0.16,0.09,0.18,23.39208984375,-0.030849942676749294,8336.2001953125,8336.095703125,8339.4560546875,6.68359375,1.0184729064039408,0.3347198419506926,2484.594970703125,4.966841220855713
70,K00116.02,8395660,1.0,0.0,0.0,0.0,0.0,43.84439721,2454984.935,0.852,6.802,615.2,0.025934,0.22039,2.87,88.27,531.0,18.77,28.2,0.3928,16.554466,65.59482,83.7,4.0,29.0,1.1111111111111112e+31,0.9647,5854.0,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,12.646,11.494,0.012,0.19,0.01,0.0002,0.00012,0.12,-0.2,0.23,0.21,-0.03,0.22,1142.27734375,0.8383438966768011,94113.4375,60939.15925241024,60999.42867717337,119.32698740857712,0.9940462867630602,0.7963054123240015,4.5976238653931464e+16,66.55240631103516
71,K00798.01,3120431,0.0,0.0,1.0,1.0,0.0,3.341913228,2455004.639,1.213,3.813,725.3,0.243351,0.01791,21.55,56.44,1032.0,268.67,2.19,0.5086,5.0937037,32.72262,39.0,1.0,780.0,1.111111111111111e+30,0.0,5295.0,4.551,-0.02,0.811,0.853,292.31595,38.27029,15.629,15.173,13.729,0.0,-8.51,0.75,0.00348,-0.00058,-5.106,0.825,5.172,-5.301,0.823,5.364,129.58837890625,0.3975061502251376,7698.72021484375,66054.68114714927,66076.20010440907,41.01896505152926,1.0910404624277457,2.0910048535152734,70598502.32408239,8.356407165527344
72,K00799.01,3246984,0.0,0.0,0.0,1.0,0.0,1.626630225,2455002.82,1.26,2.1145,1620.6,0.305244,0.09631,32.43,58.03,1547.0,1355.88,2.38,0.3858,5.3061833,45.885685,103.6,1.0,664.0,1.111101110111011e+31,0.8796,5735.0,4.41,-0.18,0.973,0.889,294.36819,38.31028,15.279,14.88,13.59,0.0,0.09,-1.31,-2e-05,0.0008,0.1,-0.809,0.82,-0.006,-0.96,0.96,43.2900390625,-0.0013675321442154936,10483.388671875,10483.3994140625,10487.72314453125,8.4814453125,0.9963459196102314,0.3263383594654149,17220.986328125,7.004356384277344
73,K00800.01,3342970,1.0,0.0,0.0,0.0,0.0,2.711504086,2455003.034,0.023,3.0099,837.5,0.026533,0.91618,3.12,89.81,1420.0,960.79,7.088,0.3288,6.3430967,48.726124,64.5,2.0,494.0,1.1111111111111112e+31,0.228,6214.0,4.442,0.07,1.076,1.169,291.65353,38.494659,15.541,15.262,14.104,0.0,0.42,0.32,-0.00037,-0.0003,-0.02,0.05,0.05,0.02,0.1,0.104,70.28857421875,-0.01675016989949217,8519.236328125,8519.181640625,8522.39892578125,6.43701171875,1.008578431372549,5.3247593472707395,131155.234375,5.849038600921631
74,K00800.02,3342970,1.0,0.0,0.0,0.0,0.0,7.21203748,2455005.818,0.012,4.0491,950.4,0.028255,0.99867,3.32,89.95,1025.0,260.58,14.003,0.3288,6.1683164,40.04205,51.5,2.0,165.0,1.1111111111111112e+31,0.3431,6214.0,4.442,0.07,1.076,1.169,291.65353,38.494659,15.541,15.262,14.104,0.0,0.07,0.81,-0.00011,-0.00083,0.05,0.07,0.09,0.07,0.19,0.2,70.28857421875,-0.01675016989949217,8519.236328125,8519.181640625,8522.39892578125,6.43701171875,1.008578431372549,5.3247593472707395,131155.234375,5.849038600921631
75,K00790.01,12470844,1.0,0.0,0.0,0.0,0.0,8.47237911,2455007.162,0.022,2.7245,1123.5,0.030119,3.86328,2.59,89.95,751.0,75.44,24.47,0.4966,5.7419868,39.867977,47.6,2.0,159.0,1.1111111111111112e+31,0.9241,5354.0,4.587,-0.08,0.788,0.884,296.36652,51.319519,15.339,14.978,13.555,0.046,1.18,0.22,-0.00048,0.00037,-0.148,0.09,0.17,-0.097,0.04,0.106,23.87890625,-0.017736217644172672,9953.818359375,9954.166015625,9958.8505859375,9.65966796875,0.9373522458628841,-0.1399668352856455,8505.599609375,7.18731164932251
76,K00790.02,12470844,1.0,0.0,0.0,0.0,0.0,60.4189369,2455014.164,0.094,5.039,931.3,0.027422,4.26444,2.36,89.94,390.0,5.49,93.71,0.4966,6.335456,15.139797,20.1,2.0,22.0,1.1111111111111112e+31,0.6244,5354.0,4.587,-0.08,0.788,0.884,296.36652,51.319519,15.339,14.978,13.555,0.424,-0.06,0.26,0.0007,0.00025,0.0,0.53,0.53,0.09,0.46,0.46,23.87890625,-0.017736217644172672,9953.818359375,9954.166015625,9958.8505859375,9.65966796875,0.9373522458628841,-0.1399668352856455,8505.599609375,7.18731164932251
77,K00791.01,12644822,1.0,0.0,0.0,0.0,0.0,12.611904345,2455013.892,0.55,5.1497,6105.6,0.073758,0.61222,7.4,88.17,753.0,76.15,17.27,0.4035,31.536423,207.6196,277.2,1.0,104.0,1.1111111111111112e+31,0.0586,5795.0,4.508,-0.02,0.919,0.992,289.11221,51.737381,15.14,14.825,13.546,0.0,-0.232,1.099,0.00117,0.00148,-0.065,-0.058,0.087,-0.033,-0.017,0.037,78.392578125,-0.15041285485757083,11995.5927734375,11992.2333984375,12017.7138671875,41.95458984375,1.165125495376486,0.07605271392486643,1469210.375,28.040050506591797
78,K00792.01,2440757,0.0,0.0,1.0,0.0,0.0,1.433769925,2455003.404,1.268,1.8868,1976.3,0.318591,0.1372,46.58,58.99,1920.0,3209.29,2.46,0.3534,10.709492,67.78838,112.6,1.0,481.0,1.1001100110011e+31,0.0003,6017.0,4.22,0.02,1.339,1.083,290.84369,37.728828,15.122,14.832,13.638,0.021,0.4,-1.34,-0.00021,0.00026,-0.009,-0.105,0.106,0.035,-0.1,0.11,47.2666015625,-0.020207677998797233,12994.51953125,12994.7333984375,12998.82373046875,8.16552734375,0.9442467378410438,-0.14426401765610358,30392.43359375,7.5037841796875
79,K00793.01,2445129,0.0,0.0,1.0,1.0,0.0,10.31872301,2455006.315,1.215,3.836,871.7,0.247006,0.03681,28.59,78.15,876.0,139.26,5.92,0.3661,9.854863,34.775192,38.2,1.0,130.0,1.1111111111111112e+31,0.9336,5927.0,4.409,0.07,1.06,1.05,291.84891,37.713501,15.065,14.722,13.51,0.0,8.13,-7.13,-0.00697,0.0046,3.77,-3.47,5.12,2.83,-3.84,4.77,36.7978515625,0.002155931467098867,14101.9638671875,14101.8447265625,14105.4580078125,7.40087890625,1.0184729064039408,0.7985003801805743,10251.755859375,5.978928565979004
80,K00794.01,2713049,1.0,0.0,0.0,0.0,0.0,2.539183147,2455002.675,0.238,2.4282,382.1,0.017724,1.46261,2.06,88.28,1332.0,743.09,7.93,0.4603,4.680462,34.037075,38.9,1.0,528.0,1.1111111111111112e+31,0.2119,5519.0,4.35,0.14,1.062,0.921,291.43997,37.905659,15.026,14.762,13.465,0.085,-0.18,-0.06,3e-05,-0.00019,0.15,0.21,0.26,0.1,0.25,0.26,38.6416015625,-0.006566414823161324,14316.2060546875,14316.1474609375,14321.46044921875,10.75830078125,1.014760147601476,0.30363077364560315,17114.189453125,8.076350212097168
81,K00795.01,3114167,1.0,0.0,0.0,0.0,0.0,6.770300385,2455003.577,0.838,2.0844,1304.0,0.037414,1.45164,2.77,86.84,812.0,102.87,15.21,0.3117,6.5691905,43.840405,50.8,1.0,200.0,1.1111111111111112e+31,0.9274,5653.0,4.656,-0.84,0.679,0.767,290.87051,38.273628,15.591,15.258,13.91,0.005,-0.31,-0.73,0.0002,0.00057,0.09,0.065,0.11,0.05,-0.018,0.05,20.3603515625,-0.0019216588496803904,8215.5419921875,8215.400390625,8218.56640625,5.876953125,1.0616352201257861,0.15868328273286308,1743.5364990234375,4.549863815307617
82,K00796.01,3114661,0.0,0.0,1.0,1.0,1.0,0.444291966,2455002.865,1.258,2.0792,10967.0,0.396105,0.42351,27.51,39.97,1836.0,2706.26,1.641,0.4535,40.64358,277.1132,299.7,1.0,1466.0,1.111111111111111e+30,0.8848,5255.0,4.678,-0.72,0.636,0.709,290.99689,38.28492,15.748,15.327,13.832,0.0,5.224,-35.165,-0.0478,0.2722,1.47,-7.217,7.365,0.65,-7.91,7.94,166.1015625,0.3975061502251376,6754.62548828125,66054.68114714927,66076.20010440907,41.01896505152926,0.6572519083969466,2.0910048535152734,70598502.32408239,42.6844367980957
84,K00812.02,4139816,1.0,0.0,0.0,0.0,0.0,20.06036336,2454980.466,0.556,3.3203,1494.7,0.036455,3.09445,1.96,89.21,361.0,4.0,40.4,0.2365,7.1802754,27.241827,35.2,4.0,59.0,1.1111111111111112e+31,0.7533,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,15.103,13.278,0.016,0.56,0.04,-0.00124,-0.0001,0.0,-0.03,0.03,-0.18,-0.15,0.23,30.15673828125,0.037442500733089086,5546.52099609375,5546.65625,5551.54052734375,10.314453125,0.9699519230769231,0.11800604716312332,8752.736328125,7.356536865234375
85,K00812.03,4139816,1.0,0.0,0.0,0.0,0.0,46.1842039,2454998.237,0.013,4.758,1394.7,0.033974,3.99779,1.83,89.99,273.0,1.32,76.67,0.2365,6.2605453,18.020908,26.0,4.0,25.0,1.1111111111111112e+31,0.8358,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,15.103,13.278,0.006,0.08,-1.12,-0.00044,0.00144,-0.07,0.04,0.08,-0.25,-0.06,0.26,30.15673828125,0.037442500733089086,5546.52099609375,5546.65625,5551.54052734375,10.314453125,0.9699519230769231,0.11800604716312332,8752.736328125,7.356536865234375
86,K00116.04,8395660,1.0,0.0,0.0,0.0,0.0,23.9800854,2454980.537,0.95,5.351,104.0,0.011879,0.05654,1.31,85.45,649.0,41.94,11.98,0.3928,4.1784496,10.87813,17.1,4.0,56.0,1.1111111111111112e+31,0.9971,5854.0,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,12.646,11.494,0.096,1.2,1.28,-7e-05,-0.000102,0.1,-0.62,0.64,0.3,-0.46,0.53,1142.27734375,0.8383438966768011,94113.4375,60939.15925241024,60999.42867717337,119.32698740857712,0.9940462867630602,0.7963054123240015,4.5976238653931464e+16,66.55240631103516
87,K00812.04,4139816,1.0,0.0,0.0,0.0,0.0,7.82502168,2454969.55,0.708,2.186,520.8,0.022312,2.54508,1.2,87.99,494.0,14.05,20.2,0.2365,3.8379083,12.582854,15.9,4.0,154.0,1.1111111111111112e+31,0.251,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,15.103,13.278,0.048,1.18,-0.7,-0.00071,0.00031,0.31,-0.45,0.55,0.11,-0.58,0.59,30.15673828125,0.037442500733089086,5546.52099609375,5546.65625,5551.54052734375,10.314453125,0.9699519230769231,0.11800604716312332,8752.736328125,7.356536865234375
88,K00813.01,4275191,1.0,0.0,0.0,0.0,0.0,3.895936525,2455003.528,0.524,2.3111,8544.8,0.08689,2.31292,7.34,87.56,1005.0,241.62,12.29,0.421,35.58241,375.5263,370.8,1.0,275.0,1.111101110111011e+31,0.1164,5557.0,4.592,-0.3,0.774,0.866,294.65524,39.308361,15.725,15.299,13.969,0.0,0.026,-0.115,0.00211,-0.00111,-0.246,0.238,0.342,-0.01,-0.012,0.016,52.47802734375,-0.006557249933640915,7193.08251953125,7194.14404296875,7198.909912109375,9.336669921875,0.7510683760683761,-3.2449429993820496,253306.921875,10.668813705444336
89,K00814.01,4476123,1.0,0.0,0.0,0.0,0.0,22.36646466,2455008.459,0.4,5.228,986.8,0.028938,1.12517,2.32,89.26,536.0,19.45,31.0,0.421,6.2514634,25.599396,32.1,1.0,48.0,1.111101110111011e+31,0.4848,5395.0,4.615,-0.34,0.734,0.821,294.71063,39.52174,15.583,15.201,13.849,0.799,-0.15,-0.33,0.00016,-0.00016,0.08,-0.09,0.12,0.09,-0.21,0.23,18.719970703125,0.006037195175704939,7890.892578125,7890.7236328125,7894.18115234375,6.74560546875,1.0799492385786802,0.24437212835132552,2488.754150390625,5.2144246101379395
90,K00801.01,3351888,1.0,0.0,0.0,0.0,0.0,1.625522174,2455003.827,0.076,2.38963,7969.0,0.080543,1.28198,9.73,89.22,1579.0,1467.41,5.6364,0.4695,43.135384,712.5235,799.7,1.0,657.0,1.111101110111011e+31,0.254,5539.0,4.322,0.16,1.106,0.935,293.87192,38.422939,15.001,14.625,13.355,0.0,0.147,-0.53,-0.00134,-0.00226,0.01,0.195,0.195,-0.037,-0.01,0.038,121.44384765625,-0.040332990625684184,13621.607421875,13624.2412109375,13635.5546875,19.40234375,0.7307286166842661,-2.5162044743620138,4624318.0,25.227890014648438
92,K00803.01,3554600,0.0,1.0,0.0,1.0,0.0,7.544039,2455004.798,1.175,6.222,322.6,0.194187,0.00393,17.47,58.94,838.0,116.46,2.28,0.3858,4.5001316,12.162734,14.2,1.0,143.0,1.111011101110111e+30,0.0016,5657.0,4.567,-0.18,0.824,0.919,293.94116,38.601101,15.559,15.222,13.905,0.277031914893617,32.76,6.49,7.249999999999999e-05,-0.00203,-0.04513829787234046,-0.2862127659574468,1.8398617021276595,0.21843617021276598,-0.030085106382978725,1.8301276595744682,136.64208984375,-0.06540151036325823,8764.19140625,68712.65938227228,68730.34406946061,33.27065325797872,1.0461828463713478,1.855476108723285,91178539.98789296,7.0063982009887695
93,K00804.01,3641726,1.0,0.0,0.0,0.0,0.0,9.02930689,2455010.204,0.024,3.1449,1019.8,0.028718,2.66613,2.57,89.94,757.0,77.75,22.57,0.4966,7.610865,47.37303,53.9,1.0,146.0,1.1111111111111112e+31,0.894,5349.0,4.526,-0.12,0.82,0.824,290.33362,38.72823,15.387,14.931,13.479,0.097,-0.36,0.28,-0.00038,-6e-05,0.23,0.18,0.29,-0.08,0.29,0.3,43.0,0.001416045918713537,10289.724609375,10289.6806640625,10293.01171875,6.52392578125,1.0184729064039408,1.2536652236863535,14726.296875,5.317728519439697
