,pl_name,tid,disposition,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
5444,879.01,37084932.0,0.0,98.123772,-3.54484,-0.024,-2.476,2458470.64431,6.58454,3.395,5500.94,11.266179412162161,1274.11,1664.0,9.5254,602.726,8829.0,3.91,1.269268904054054
5448,881.01,237808867.0,0.0,104.479884,5.748028,-4.303,-1.956,2458468.86467,0.56708,1.253,980.0,29.9735,3660.0,2166.0,9.792,994.732,5274.0,4.342472027027027,9.78
5449,882.01,92013169.0,0.0,89.16524,14.785575,5.202,-11.742,2459547.669391,2.3552598,1.124,910.0,10.6866,2645.11,1997.0,9.73965,387.97,7069.0,3.88,2.37
5451,884.01,167031605.0,0.0,93.921031,11.832621,1.717,-2.319,2458468.69741,2.7809,1.803,2990.0,56.3202,26869.1,3566.0,9.9534,1390.46,11246.0,4.330632972972973,5.45
5453,886.01,120269103.0,0.0,101.693856,-6.144778,-4.955,-1.849,2459203.108337,20.4276727,5.1878327,2988.5020776,19.9576585,1594.302814,1611.6192743,8.26522,364.928,8844.0,3.76,3.25795
5455,888.01,438295981.0,0.0,96.666044,13.29938,-2.47,-14.371,2458472.15837,3.96643,2.025,828.371,5.99981,376.453,1227.0,9.52621,263.022,6565.2,4.09,1.9
5456,889.01,284288080.0,0.0,106.649775,-53.546434,-3.782,-3.748,2458469.90719,1.83485,2.673,1200.0,5.90327,3996.1,2215.0,10.8457,388.477,6466.0,4.11,1.68
5458,891.01,33690636.0,0.0,93.122299,-16.792043,-11.768,-25.565,2458468.9545,4.99915,5.256,684.271,2.28122,386.241,1235.0,11.0427,123.997,4696.0,4.337067162162161,0.79
5459,892.01,66561343.0,1.0,86.738228,-11.23534,-0.143,5.967,2459219.552074,10.6265837,5.415,7530.0,12.0335,571.007,1361.0,10.9739,340.543,7723.0,4.43,1.35
5461,894.01,42755801.0,0.0,96.793934,-4.7801,-5.237,-4.108,2459204.186948,4.3439549,6.2241757,1436.9443811,22.4556215,25005.6590163,3207.2242409,9.1672,661.74,9900.0,3.68,3.82895
5462,895.01,250484865.0,0.0,94.205654,-2.92914,23.14,-61.444,2458468.75811,0.76189,1.904,190.0,1.50503,6450.77,2496.0,8.7973,96.3043,5998.0,4.39,1.11
5463,897.01,229384040.0,0.0,98.59774,8.413625,-13.628,-67.866,2458469.29528,1.29277,2.413,330.0,2.84487,3925.31,2205.0,9.11269,165.943,6128.0,4.08,1.62
5464,898.01,124543547.0,0.0,104.480707,-9.924849,4.912,-21.569,2458487.5,4.902376744594594,7.352,6000.0,19.7649,5400.0,2388.0,10.5672,479.081,5652.0,4.32,2.74
5472,905.01,261867566.0,1.0,227.658675,-71.361632,-25.839,-41.15,2459365.045441,3.7395688,2.0224718,15512.7340354,14.0081928,353.3145834,1105.7581283,10.5721,158.649,5565.0,4.46277,1.00018
5476,909.01,364107753.0,0.0,251.362526,-71.839588,40.743,53.07,2458628.087364,3.904822,4.457798,283.849684,2.734598,871.5459974,1385.7737413,7.0514,51.8209,6059.06,4.29,1.57848
5481,914.01,153027658.0,0.0,48.726093,-44.961855,-31.351,-22.988,2458384.9247,2.3374921,2.279,760.0,4.00659,975.016,1556.0,10.2413,233.2062,5963.4,3.65,1.54
5482,915.01,259389219.0,0.0,68.803771,-51.396562,-9.856,-1.993,2459199.865578,2.3250156,1.775,1130.0,10.7275,2083.06,1882.0,11.2486,506.371,5753.0,3.83,2.05
5483,916.01,348844154.0,0.0,105.956649,-60.297493,-9.046,33.673,2458343.2066,29.17362,8.075,5558.85,15.4676,167.644,1002.0,11.2532,427.276,5493.2,3.92,1.89
5485,918.01,294869729.0,0.0,71.799228,-68.985641,3.379,7.2,2459199.904943,1.1140067,3.072,410.0,6.34675,6504.41,2501.0,11.2716,549.872,5614.0,3.5,2.94
5487,920.01,271722899.0,0.0,110.312488,-73.453234,1.064,7.226,2458335.23411,19.2998,3.17,1864.78,10.344376818918919,16.9727,565.0,11.191,3540.18,3818.0,4.3425021621621624,1.300209660810811
5489,922.01,278199349.0,0.0,110.890427,-79.504188,0.084,-4.817,2458418.21857,9.46516,3.951,10952.3,9.341751818918919,83.6782,842.0,11.499,1220.48,4120.0,4.283455540540541,1.3395092162162163
5490,923.01,301051430.0,0.0,50.036337,-45.061851,25.459,12.055,2459146.870441,3.2734671,1.7581445,964.8222534,4.6127136,921.2494596,1405.122089,11.0264,302.944,6049.0,4.3,1.2461
5492,925.01,300599466.0,0.0,113.047662,-68.012289,2.81,0.639,2458331.86537,13.17741,2.75,1750.0,49.318,44.0738,717.0,11.3377,1811.81,5027.7,4.367743243243243,10.05
5494,927.01,261258875.0,0.0,89.730768,-79.743374,-2.119,23.541,2458327.45003,2.5852,1.963,290.0,4.66502,1150.76,1622.0,9.2691,314.616,6639.0,3.73,2.66
5495,928.01,300557619.0,0.0,112.599235,-71.595463,-22.505,37.897,2458350.32222,30.57908,6.297,12972.8,14.1152,81.7492,837.0,11.4124,310.211,5848.0,4.35,1.13
5503,935.01,260476837.0,0.0,96.248202,-59.804574,0.565,54.946,2458627.063627,2.232659,2.538335,19244.414726,15.959056,328.2137194,1085.5727477,12.7918,282.203,4814.0,4.51946,0.804149
5505,937.01,425163745.0,0.0,58.896845,-2.505949,15.116,-7.142,2458438.55668,0.27664,0.72,15669.3,24.4651,15418.8,3104.0,10.855,321.78,5341.6,4.09,1.78
