,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
6348,K02422.02,2,2.0,57.3888262,1.88,406.0,89.22,0.876,344.4,3.543,64.6,0.020101,5242.0,0.856,0.869,0.14,4.512,49.102322,14.803,137.630859375,17601.29296875,17601.048828125,17607.3251953125,12.43359375,1.0222222222222221,6.4200806232396905,2206486.25,11.424180030822754
6349,K05007.01,2,2.0,14.5168151,1.82,1030.0,87.75,0.607,86.0,5.796,15.43,0.008853,5934.0,1.885,1.141,-0.06,3.945,38.846889,13.698,34.28515625,41532.6484375,41533.49609375,41540.033203125,13.990234375,0.8795871559633027,-0.3316392099551742,40344.140625,10.654698371887207
6350,K05009.01,2,1.0,359.98653,1.76,200.0,89.95,0.3719,671.0,3.866,678.0,0.0238,5171.0,0.677,0.706,-0.52,4.626,38.991749,15.155,29.12890625,11561.7939453125,11561.517578125,11565.70703125,8.02587890625,1.082592121982211,0.41497599158151616,6554.68408203125,6.121479034423828
6357,K05134.01,2,1.0,573.23826,6.93,338.0,89.95,0.0078,470.1,2.641,1690.0,0.019438,5172.0,3.264,1.33,-0.2,3.534,40.386581,13.815,45.275390625,46267.36328125,46267.22265625,46273.57421875,12.41796875,1.04625,0.12623539579244017,28742.216796875,9.404994010925293
6358,K05135.01,2,1.0,314.765374,2.0,217.0,89.95,0.158,732.0,3.325,732.0,0.024308,5228.0,0.755,0.836,-0.14,4.6,40.358158,15.578,15.85205078125,9235.2802734375,9235.126953125,9237.85107421875,5.5712890625,1.04875,0.36229194527372055,1085.88916015625,4.179448127746582
6367,K05262.01,2,1.0,438.98396,32.58,599.0,89.95,0.546,745.2,9.62,303.0,0.025486,5053.0,11.706,2.939,0.07,2.77,41.650452,12.356,126.2734375,163664.1875,163664.34375,163693.796875,61.07421875,0.975103734439834,0.11187104566130167,11057406.0,44.232662200927734
6383,K05021.01,2,1.0,288.07937,3.01,269.0,89.95,0.0483,991.0,3.161,715.4,0.028528,5825.0,0.965,1.083,0.21,4.504,38.95647,15.212,34.0126953125,10413.4580078125,10412.9892578125,10419.77783203125,12.89208984375,1.0852417302798982,0.23216658960608674,24177.322265625,9.532943725585938
6385,K05142.01,2,1.0,198.895864,3.33,264.0,89.95,0.0543,1779.0,4.193,375.6,0.037706,5184.0,0.808,0.756,-0.16,4.502,40.468529,15.805,214.63232421875,6126.92041015625,773239.2092516448,778145.1968955592,9048.868873355263,0.634789156626506,-3.4465886118351112,6.051629969605765e+20,32.472999572753906
6391,K05267.01,2,1.0,5.1779065,2.93,1636.0,89.44,0.073,129.5,5.366,7.45,0.010359,5921.0,2.589,1.427,0.2,3.766,41.756142,14.326,41.259765625,29477.8359375,242092.28442639802,243990.18888260692,3913.28466796875,0.8650980392156863,-4.132518560172842,4.984043276896461e+20,7.241635799407959
6392,K05268.01,2,1.0,474.22897,2.0,225.0,89.95,0.1936,475.2,13.05,277.9,0.019837,5818.0,0.925,1.039,0.07,4.523,41.757408,15.322,21.5263671875,11677.65625,11677.45703125,11681.55419921875,7.97216796875,1.0538847117794485,0.13726599663105002,4574.84326171875,6.2247796058654785
6393,K05269.01,2,1.0,371.50631,2.88,242.0,89.95,0.0156,992.0,8.854,330.0,0.028498,5696.0,0.924,0.965,0.02,4.491,41.75079,15.392,41.00537109375,11017.060546875,11016.8173828125,11026.6513671875,18.8017578125,1.036024844720497,0.07918088164407815,66545.3671875,12.70809555053711
6406,K05027.01,2,1.0,62.312419,6.15,838.0,89.95,0.3683,123.0,5.561,80.5,0.010025,4999.0,5.615,2.012,0.28,3.243,39.00618,13.172,54.62109375,78945.2109375,78945.640625,78955.859375,21.47265625,0.975103734439834,-0.002098951212940688,174915.1875,15.442662239074707
6412,K05649.01,2,1.0,426.942225,2.32,187.0,89.95,0.2981,1209.0,3.965,813.0,0.031713,5126.0,0.669,0.685,-0.56,4.623,45.727459,15.218,68.37890625,13048.28515625,13050.19921875,13060.67431640625,25.43701171875,0.8625,-0.04040689745536447,174310.828125,15.59669017791748
6414,K05651.01,2,1.0,83.499618,1.72,343.0,89.49,0.341,501.0,16.03,38.3,0.020322,5141.0,0.773,0.731,-0.24,4.526,45.732342,15.726,31.9560546875,7566.69384765625,672852.8298314145,677655.3975945724,8667.43781352796,1.0446511627906976,-3.6806739123007386,1.615970510928123e+20,4.443154335021973
6415,K05652.01,2,1.0,91.507044,1.43,302.0,89.95,0.1665,539.0,5.019,140.3,0.020947,5040.0,0.626,0.616,-0.84,4.635,45.76976,14.969,55.06787109375,14839.734375,14839.5947265625,14845.337890625,11.4560546875,1.011042944785276,0.7286144723343754,49729.7578125,8.726174354553223
6416,K05653.01,2,1.0,188.664098,2.02,232.0,89.95,0.2033,960.0,5.179,280.3,0.027569,4788.0,0.672,0.655,-0.36,4.599,45.764229,15.545,46.11767578125,8325.8076171875,356153.9904091283,357843.7896998355,3876.504409950658,0.9392585975882091,-4.049366349714123,4.9531185465291696e+20,7.430732250213623
6417,K05772.01,2,1.0,75.636309,1.32,447.0,89.95,0.2749,174.6,2.588,217.5,0.01218,6072.0,0.994,1.054,-0.08,4.467,47.214809,13.825,131.86328125,38786.20703125,38789.98046875,38809.546875,51.67578125,0.8817451205510907,0.14238596352030075,2217041.5,28.755746841430664
6420,K05775.01,2,1.0,492.23808,2.19,209.0,89.95,0.0198,676.8,12.53,307.1,0.023522,5609.0,0.854,0.937,-0.04,4.546,47.251381,15.502,35.90234375,14145.955078125,14145.7431640625,14151.64208984375,11.56005859375,1.0284653465346534,0.25005636447343327,17001.0546875,8.420313835144043
6421,K05776.01,2,1.0,198.6004,4.6,458.0,89.95,0.648,300.8,3.53,337.0,0.016695,5357.0,2.522,1.014,-0.58,3.641,47.247921,13.183,81.7578125,79107.4453125,79106.87109375,79118.353515625,21.751953125,1.087719298245614,0.5031193517115078,577294.0,18.007535934448242
6427,K05406.01,2,1.0,5.71966537,0.82,1479.0,89.38,0.1103,19.1,3.938,11.09,0.004029,6356.0,1.865,1.227,-0.14,3.985,43.27029,11.331,368.3671875,199024.265625,199009.3671875,199087.5703125,155.63671875,1.2242990654205608,0.879281006060225,1167007872.0,131.90138244628906
6429,K05528.01,2,1.0,201.621794,2.02,309.0,89.95,0.1779,480.0,3.172,488.0,0.020086,5919.0,0.923,0.945,-0.24,4.483,44.542122,15.169,25.95849609375,12546.6640625,12546.5537109375,12550.8505859375,8.62548828125,1.0184729064039408,0.2276764954651302,5175.57763671875,6.220156192779541
6433,K05532.01,2,1.0,24.6777128,6.04,1176.0,88.81,0.6305,131.3,5.088,29.3,0.010928,4995.0,5.058,1.225,-0.28,3.118,44.560661,13.434,88.1953125,57982.5859375,57982.51171875,57994.84375,24.486328125,1.008578431372549,0.27377882664297437,490784.8125,18.258113861083984
6435,K05654.01,2,1.0,54.6957124,3.28,405.0,87.83,0.954,1096.0,6.89,25.2,0.039718,5299.0,0.757,0.715,-0.44,4.535,45.709164,13.823,46.53125,4870.69677734375,523261.93997738487,527145.434585732,6285.71447368421,1.0471475719000471,-3.9096264664521647,3.3980794202087326e+19,6.0321807861328125
6437,K05657.01,2,1.0,284.699924,2.0,293.0,89.95,0.3145,371.1,3.709,568.0,0.017795,6054.0,1.028,1.023,-0.1,4.425,45.800098,14.403,84.4462890625,27620.18359375,27620.025390625,27625.7548828125,11.517578125,1.0385572139303483,2.4699973288086214,277808.625,9.190226554870605
6440,K05660.01,2,1.0,402.20969,10.03,452.0,89.95,0.3779,472.5,5.298,549.0,0.01975,4961.0,4.649,1.067,-0.26,3.131,45.869289,13.66,78.337890625,48829.96484375,48829.7265625,48837.64453125,15.83203125,1.0385572139303483,1.0665168142959658,271947.875,12.48454761505127
6443,K05782.01,2,1.0,584.55603,6.69,354.0,89.95,0.3282,346.7,3.671,1171.0,0.016922,5208.0,3.62,1.37,-0.2,3.458,47.328709,11.367,161.65625,434192.3125,434189.46875,434231.5078125,81.7265625,1.0786026200873362,0.122574914006076,38345184.0,60.621761322021484
6446,K05787.01,2,1.0,69.775633,1.19,480.0,89.38,0.3519,140.9,9.205,54.9,0.011049,6224.0,0.983,0.91,-0.58,4.413,47.474972,14.333,439.80078125,27897.3515625,27898.8046875,27909.9111328125,26.5029296875,0.8839080459770114,17.907144292883704,296633152.0,27.049657821655273
6447,K05407.01,2,1.0,58.5029431,1.54,611.0,89.95,0.0062,117.0,1.633,276.0,0.010009,6525.0,1.412,1.196,-0.22,4.215,43.275089,13.048,164.6171875,86897.828125,86901.3828125,86917.31640625,36.96875,0.8070562293274531,0.03198974992726519,2979762.0,25.58123779296875
6448,K05408.01,2,1.0,415.748785,3.24,283.0,89.95,0.1124,463.7,3.313,971.0,0.019329,5324.0,1.534,0.912,0.02,4.027,43.228271,14.03,254.15234375,35082.13671875,35087.01171875,35160.28515625,154.603515625,0.935064935064935,-0.14761271898969305,453316544.0,115.86697387695312
6450,K05410.01,2,1.0,24.1527864,0.97,701.0,89.76,0.175,78.1,4.451,41.16,0.008131,6223.0,1.095,1.073,-0.08,4.392,43.300407,13.664,66.537109375,55621.0,55617.04296875,55635.384765625,31.037109375,1.361671469740634,0.5430901547013376,663992.4375,22.335294723510742
6451,K05411.01,2,1.0,11.1734401,1.4,1279.0,89.16,0.268,61.3,4.545,18.25,0.007326,7372.0,1.752,1.552,-0.04,4.142,43.377659,13.335,56.6015625,77656.6953125,77655.3515625,77672.150390625,31.87890625,1.1061946902654867,0.2465537957419395,574656.0,21.63370132446289
6453,K05413.01,2,1.0,428.379308,2.0,236.0,89.95,0.7102,386.6,4.066,588.0,0.019261,5574.0,0.953,0.798,-0.28,4.381,43.322319,14.105,33.966796875,35538.8984375,35538.796875,35544.615234375,11.298828125,1.0284653465346534,0.05419579777448131,17700.599609375,8.523130416870117
6456,K05536.01,2,1.0,392.72811,1.85,226.0,89.95,0.4505,499.7,12.48,220.2,0.020827,5701.0,0.815,0.877,-0.3,4.558,44.657581,15.033,27.71728515625,15526.6162109375,15526.455078125,15529.8486328125,6.54541015625,1.0538847117794485,0.627682292763318,4478.53369140625,5.184030532836914
6458,K05539.01,2,1.0,374.05697,2.34,209.0,89.95,0.1026,961.1,22.53,129.7,0.027834,5302.0,0.771,0.865,-0.12,4.595,44.658772,15.583,35.13916015625,9060.3662109375,9060.197265625,9063.51220703125,6.6474609375,1.0590452261306533,1.312094458110215,9672.462890625,5.249796390533447
6460,K05541.01,2,1.0,339.633833,2.04,250.0,89.95,0.111,517.8,8.859,297.2,0.020722,5823.0,0.901,0.984,-0.08,4.522,44.63987,14.699,91.546875,20097.89453125,20097.275390625,20101.90625,8.6328125,1.1708609271523178,5.866897084874098,464834.9375,8.037792205810547
6463,K05663.01,2,1.0,140.884533,1.52,392.0,89.99,0.013,158.0,10.245,106.2,0.011447,5960.0,1.213,1.087,0.1,4.306,45.990318,13.06,52.78515625,90446.65625,90446.4765625,90452.25,12.103515625,1.0695652173913044,1.3412242585995962,113781.7109375,9.867698669433594
6465,K05665.01,2,1.0,100.494129,1.33,523.0,89.95,0.0813,57.6,2.679,287.7,0.006966,6018.0,1.75,1.24,-0.2,4.036,45.948662,11.484,121.3125,397190.15625,397191.21875,397207.96875,36.9375,0.9428571428571428,0.17032006946816164,3008383.0,29.27613067626953
6466,K05666.01,2,1.0,182.453195,1.26,332.0,89.95,0.0792,184.0,2.721,517.0,0.012479,6164.0,0.927,0.952,-0.44,4.483,45.926022,13.872,45.501953125,44089.31640625,44089.45703125,44093.845703125,9.4140625,0.9794685990338164,0.5153805322991641,22408.373046875,7.488476753234863
6470,K05789.01,2,1.0,383.26217,1.57,203.0,89.95,0.1407,448.4,4.84,610.0,0.018923,5074.0,0.761,0.725,-0.22,4.536,47.5546,14.06,60.7978515625,31521.263671875,31518.84375,31538.6640625,35.31640625,1.1313394018205463,0.3803490328177272,554880.75,21.771608352661133
6471,K05790.01,2,1.0,178.266978,3.71,241.0,89.65,0.886,1857.0,5.276,144.2,0.047601,4899.0,0.713,0.818,0.07,4.624,47.598251,15.518,301.7890625,9054.4931640625,559541.9718441612,563667.2294459293,6798.1662417763155,0.7529269277351635,-3.5878001605611813,3.392580064083142e+19,98.8248291015625
6475,K05794.01,2,1.0,30.9771151,4.3,950.0,89.38,0.5092,125.0,3.188,64.8,0.010402,5197.0,3.784,1.483,-0.2,3.453,47.633739,13.785,47.443359375,41534.56640625,41534.9296875,41541.66015625,14.314453125,0.9465558194774347,0.058177329406260365,57060.53515625,11.188950538635254
