,toi,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
3602,4163.01,CANDIDATE,290.057677,73.989657,-6.959,-2.382,2459003.627854,21.5617887,5.767,3580.0,7.63455,49.6897,739.0,12.4899,485.147,5644.0,4.22,1.28
3603,4164.01,CANDIDATE,284.884564,73.513284,2.877,1.007,2459031.880346,3.5231332,2.652,820.0,3.99036,566.922,1359.0,12.2779,511.193,5952.0,,1.39
3604,4165.01,CANDIDATE,316.012586,85.878209,19.778,29.594,2459584.891485,7.1406044,1.676,7970.0,9.58921,78.35,828.0,12.1926,338.176,5463.0,4.42,1.0
3605,4166.01,CANDIDATE,156.22955,84.754719,-28.114,-5.015,2459030.73348,5.236168,2.843,860.0,2.85979,228.254,1082.0,11.6431,257.962,5604.0,4.47,0.96
3606,4167.01,CANDIDATE,285.797008,57.388177,13.523,14.124,2459016.911472,14.7944045,3.419,9720.0,8.52413,24.0215,616.0,12.9474,359.643,5095.0,4.52,0.84
3607,4168.01,CANDIDATE,173.833691,79.413053,25.987,7.203,2459394.2583,29.3818373,3.026,6100.0,13.9751,32.7264,666.0,11.447,326.475,6016.0,4.36,1.15
3608,4169.01,CANDIDATE,311.820471,76.107008,9.747,2.337,2459034.993946,3.4027288,5.234,2850.0,11.1933,1662.11,1778.0,12.7553,917.988,5661.0,3.77,2.18
3609,417.01,FALSE POSITIVE,110.851802,-58.696738,-32.194,6.38,2458328.37843,5.62162,2.675,580.083,3.35879,334.683,1191.0,10.0793,186.807,5834.2,4.24,1.27
3610,4170.01,CANDIDATE,337.594234,77.865504,-3.678,-6.046,2459033.601683,2.1902355,3.189,9110.0,15.1175,1599.35,1761.0,12.3623,587.217,5929.0,4.09,1.56
3611,4171.01,CANDIDATE,286.720557,81.654539,10.876,26.487,2459413.71826,3.7453391,3.129,1870.0,3.39089,358.197,1211.0,12.4747,279.324,5133.0,4.56,0.81
3612,4172.01,CANDIDATE,268.045217,58.366826,-0.99,0.125,2459029.031147,4.1917874,2.973,950.0,2.44738,262.844,1121.0,12.2997,241.956,4996.0,4.56,0.79
3613,4173.01,CANDIDATE,175.198472,79.612558,1.809,2.398,2459032.804982,8.2712057,3.922,20800.0,13.8804,160.184,991.0,12.6361,462.904,5921.0,4.5,0.97
3614,4174.01,CANDIDATE,275.098441,71.161935,1.475,-5.681,2459032.837488,1.5568663,0.869,1160.0,7.79496,489.973,1310.0,12.456,1043.59,6464.0,3.94,2.04
3615,4175.01,CANDIDATE,198.540133,-16.559329,140.331,-140.138,2459578.454185,2.1632835,1.362,830.0,,,,8.0935,46.5528,,,
3616,4176.01,CANDIDATE,202.001393,-29.791077,-7.708,8.812,2459328.306387,3.2089372,3.1,6310.0,19.3856,1849.02,1826.0,9.5399,397.15,7423.0,3.89774,2.43
3617,4177.01,CANDIDATE,188.565163,-35.05366,-33.6,1.661,2459326.786621,3.6928326,4.112,5440.0,16.1287,2927.57,2049.0,10.1793,430.587,7042.0,3.97,2.13
3618,4178.01,FALSE POSITIVE,192.13314,-13.65338,-64.101,-23.867,2459576.857352,2.2042212,1.011,4250.0,9.78883,97.961,876.0,10.0415,197.507,5702.0,4.14,1.42
3619,4179.01,CANDIDATE,202.416161,-16.555127,-55.88,-4.41,2459330.92687,2.5485772,3.113,1270.0,,4846.69,2324.0,10.3738,,4813.4,,
3620,418.01,CONFIRMED,60.385539,-20.450999,-18.665,20.276,2459146.100495,2.2359865,1.5254332,19058.0137423,13.4367443,491.325955,1200.7764901,10.3074,117.598,5260.0,4.51363,0.844379
3621,4180.01,CANDIDATE,136.91925,-50.640231,-42.768,16.208,2458518.176889,1.5954319,1.0,473.6397437,4.3219935,10433.760937,2577.685746,8.2938,166.873,7511.0,3.92857,1.92067
3622,4181.01,FALSE POSITIVE,42.812401,-73.155511,1.758,-0.781,2458354.576309,0.5992462,2.2160462,23336.7389089,2.9851107,228938.9069511,5578.9137955,15.951,5885.3,31000.0,5.59998,0.18
