,pl_name,tic_id,Unnamed: 0,disposition,sy_snum,sy_pnum,rv_flag,tran_flag,pl_orbper,pl_rade,pl_radj,pl_tranmid,ttv_flag,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_logg,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_slope,lc_max,lc_mean,lc_median,lc_meanAbsDev,lc_min,lc_q1,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
870,EPIC 246310303.01,TIC 301137296,1593.0,2.0,1.0,0.0,0.0,1.0,16.980197,2.705,0.241,2457751.74857,0.0,3.835509189189189,4.1,31.02,0.0282,5319.0,0.88,0.85,4.48,349.6506778,-2.8591956,-57.10767,76.4826,1.46726,349.36674,27.8331055,-22.0395,-16.9983,520.702,1.8919,15.092,14.274,12.803,12.377,12.268,12.286,12.351,11.981,8.937,14.0682,13.5382,14.047,1.6216216216216217,193.1787109375,4902.761768777496,32151.95703125,31891.037109375,109339.98264622044,118905.74299332903,31765.599609375,108750.48011243665,361177.47814611485,252426.99803367822,0.9810159055926116,-0.656290556996522,4.858742027731393e+22,16.50751304626465
871,EPIC 246313886.01,TIC 313885044,1594.0,2.0,1.0,0.0,0.0,1.0,1.827,0.99,0.088,2457739.474,0.0,0.035,3.8783783783783785,12.45850437837838,0.1848262162162162,3949.0,0.5,0.52,4.75,353.7831638,-2.7844255,-59.57258,82.7983,-0.08851,353.1909,20.5782587,16.2812,12.5852,155.764,6.39134,16.789,15.252,12.312,11.625,11.427,11.302,11.257,11.502,8.818,14.5153,13.513,14.481,1.3513513513513513,150.994140625,5588.887711654905,20910.390625,20782.91796875,108489.18996779983,135374.39460238896,20608.40234375,107917.01932010135,395975.9181535051,288058.8988334037,0.8464849354375896,-0.649999563738892,5.7092211355953624e+22,35.958919525146484
872,EPIC 246317113.01,TIC 136821197,1595.0,2.0,1.0,0.0,0.0,1.0,1.29655,8.559,0.764,2457739.56719,0.0,3.823654054054054,2.1,5.33,0.1338,3583.0,0.59,0.54,4.64,354.2752059,-2.7205541,-59.79978,83.67098,-0.22429,353.66755,26.3510118,23.2512,-12.3999,699.8625,2.6707917486486488,17.759,16.395,13.558,12.92,12.799,12.725,12.652,12.134,8.764,15.8575,14.8946,15.478,2.4324324324324325,717.350341796875,5136.07851261189,6740.0029296875,6069.85302734375,107861.35418866132,124611.80725530676,5305.30224609375,107301.42838101773,371903.21401235217,264601.78563133447,0.6270543615676359,-0.5850955199682308,4.8604668105026515e+22,126.9457015991211
873,EPIC 246325464.01,TIC 301256862,1596.0,2.0,1.0,0.0,0.0,1.0,3.379516,4.742,0.423,2457740.591167,0.0,3.806210810810811,2.1,8.52,0.0586,4940.0,0.74,0.77,4.58,351.0241094,-2.5555671,-57.74133,78.81208,1.20845,350.74817,16.748067,7.39588,-15.0266,1185.270708108108,3.772089540540541,16.725,15.452,13.374,12.796,12.672,12.626,12.71,11.969,8.79,15.1085,14.4039,15.195,0.5405405405405406,145.9638671875,5681.850251941928,13146.578125,12924.931640625,108489.18996779983,137640.54578482138,12854.650390625,107917.01932010135,400946.97854201857,293029.9592219172,1.1190998902305158,-0.6493178015241541,5.710829962904264e+22,15.943717956542969
874,EPIC 246331347.01,TIC 38333081,1597.0,2.0,1.0,0.0,0.0,1.0,1.082361,7.158,0.639,2457739.46821,0.0,3.5761945945945937,1.2,5.93,0.0381,5556.0,1.72,1.16,4.03,348.6795029,-2.4404113,-56.15868,75.63759,2.23194,348.6371,78.8539302,78.0745,11.0596,189.955,5.23658,18.248,16.77,13.173,12.525,12.304,12.169,12.087,11.415,8.456,15.7507,14.6026,15.459,2.7027027027027026,499.113525390625,5082.3010861513,6755.01318359375,5924.6640625,108489.18996779983,123289.13531184841,5756.7861328125,107917.01932010135,369761.3374947213,261844.31817461993,1.6499656829100893,-0.6497887301666945,4.861296288951381e+22,49.94111251831055
875,EPIC 246331418.01,TIC 301134534,1599.0,2.0,1.0,0.0,0.0,1.0,3.35,0.97,0.087,2457741.005,0.0,0.063,3.9473189189189193,14.424180054054053,0.18243702702702705,4408.0,0.43,0.28,4.62,349.3875149,-2.4390121,-56.61702,76.61093,1.9568,349.28921,57.2091947,-19.8913,-53.6398,157.001,6.34084,16.869,16.19,12.381,11.78,11.571,11.428,11.369,11.151,8.593,14.838,13.7629,14.472,1.8918918918918919,351.513671875,5681.850251941928,15576.1484375,15027.1884765625,108489.18996779983,137640.54578482138,14873.12109375,107917.01932010135,400946.97854201857,293029.9592219172,1.0289017341040463,-0.6493178015241541,5.710829962904264e+22,43.155948638916016
876,EPIC 246331418.02,TIC 301134534,1600.0,2.0,1.0,0.0,0.0,1.0,9.32,1.43,0.128,2457744.661,0.0,0.109,3.9473189189189193,14.424180054054053,0.18243702702702705,4408.0,0.43,0.28,4.62,349.3875149,-2.4390121,-56.61702,76.61093,1.9568,349.28921,57.2091947,-19.8913,-53.6398,157.001,6.34084,16.869,16.19,12.381,11.78,11.571,11.428,11.369,11.151,8.593,14.838,13.7629,14.472,1.8918918918918919,351.513671875,5681.850251941928,15576.1484375,15027.1884765625,108489.18996779983,137640.54578482138,14873.12109375,107917.01932010135,400946.97854201857,293029.9592219172,1.0289017341040463,-0.6493178015241541,5.710829962904264e+22,43.155948638916016
877,EPIC 246356732.01,TIC 301138749,1601.0,2.0,1.0,0.0,0.0,1.0,13.9145,38.198432432432426,3.410351351351351,2457738.6089,0.0,3.824762162162162,3.854810810810811,19.0,0.01276,6640.0,1.6,0.9105405405405407,4.337567567567568,349.8478712,-1.9405959,-56.52631,77.83108,2.23532,349.90806,12.346454,8.00084,9.40327,458.764,2.15148,11.883,11.271,10.589,10.388,10.352,10.299,10.322,10.429,8.82,11.3662,11.0461,11.44,12.0,1240.234375,5855.367128685774,362558.5625,360405.625,124691.98807010135,141904.70434920854,360078.09375,124156.62172719595,426091.33947423985,301934.71774704393,1.1685393258426966,-0.7207058749780028,5.7128853208006515e+22,68.1761703491211
878,EPIC 246362870.01,TIC 38270198,1602.0,2.0,1.0,0.0,0.0,1.0,4.03776,42.09635135135135,3.7601891891891897,2457739.4544,0.0,3.7816000000000005,3.9419783783783786,16.0,0.0374,4689.0,0.58,0.7327027027027028,4.40027027027027,344.4629047,-1.8198006,-52.84338,71.02788,4.43683,344.98672,26.1253684,17.0381,-19.805,253.772,3.91194,15.63,14.518,12.223,11.652,11.532,11.469,11.523,11.873,8.789,14.0185,13.2893,14.026,12.0,750.052734375,4902.761768777496,32138.6328125,31588.416015625,109339.98264622044,118905.74299332903,30638.52734375,108750.48011243665,361177.47814611485,252426.99803367822,0.8509108341323106,-0.656290556996522,4.858742027731393e+22,45.86677932739258
879,EPIC 246366798.01,TIC 301174595,1603.0,2.0,1.0,0.0,0.0,1.0,7.539949,2.511,0.224,2457739.528604,0.0,3.760681081081081,4.0,14.02,0.0191,5661.0,1.21,1.16,4.34,350.0155012,-1.7437843,-56.47844,78.2913,2.35071,350.13953,21.2453647,-8.93057,-19.2772,566.932,1.73518,14.188,13.586,12.095,11.716,11.689,11.637,11.679,11.22,8.111,13.2862,12.8027,13.292,1.6216216216216217,424.263671875,5588.169821175388,60095.88671875,59690.4921875,109464.8840661951,135379.76906400113,59247.359375,108899.39011032517,396950.4392287796,288051.0491184544,1.0836481381543444,-0.4547926310202087,5.709221135601951e+22,64.17399597167969
880,EPIC 246377038.01,TIC 311056047,1604.0,2.0,1.0,0.0,0.0,1.0,5.10555,10.889,0.971,2457740.709459,0.0,3.806210810810811,1.8,12.95,0.0899,4938.0,1.11,1.87,4.62,345.1577409,-1.5441849,-53.12808,72.17549,4.42378,345.73607,14.30998,13.7308,-4.02997,1036.96,0.934911,16.948,15.835,13.954,13.439,13.357,13.348,13.391,12.071,8.91,15.4864,14.8571,15.436,0.5405405405405406,391.934326171875,5681.850251941928,8810.0869140625,8350.259765625,108489.18996779983,137640.54578482138,8026.21826171875,107917.01932010135,400946.97854201857,293029.9592219172,0.9208955223880597,-0.6493178015241541,5.710829962904264e+22,39.3635139465332
881,EPIC 246380972.01,TIC 248050726,1605.0,2.0,1.0,0.0,0.0,1.0,17.768404,2.787,0.249,2457743.82448,0.0,3.784651351351351,3.3,39.52,0.0335,4961.0,0.76,0.98,4.67,345.9314466,-1.4652536,-53.59987,73.21107,4.19782,346.48207,20.7084747,0.958079,-20.6863,362.567,2.72965,15.15,14.254,12.448,11.954,11.878,11.786,11.852,11.67,9.13,13.9077,13.2968,13.842,2.1621621621621623,1475.025390625,5093.71071604859,37601.9140625,34919.078125,108489.18996779983,123555.51791319976,34651.86328125,107917.01932010135,370125.3940825591,262208.3747624578,1.352833638025594,-0.6504634019193436,4.861688251795182e+22,66.22752380371094
882,EPIC 246405278.01,TIC 301080852,1606.0,2.0,1.0,0.0,0.0,1.0,4.464438,6.184,0.552,2457741.111288,0.0,3.753221621621621,3.5,8.04,0.0395,5894.0,1.43,1.05,4.14,348.7721002,-0.830983,-54.98673,77.59589,3.67734,349.35197,8.3545641,-5.9971,-5.81666,1034.48,0.937421,14.704,14.175,12.935,12.62,12.563,12.554,12.571,12.214,9.055,13.9346,13.5124,13.906,1.8918918918918919,129.3046875,4902.761768777496,34058.5546875,33953.8359375,109339.98264622044,118905.74299332903,33799.9453125,108750.48011243665,361177.47814611485,252426.99803367822,1.1052344601962922,-0.656290556996522,4.858742027731393e+22,18.986173629760742
883,EPIC 246429728.01,TIC 301175013,1607.0,2.0,1.0,0.0,0.0,1.0,11.416439,3.034,0.271,2457742.677512,0.0,3.7491945945945946,2.0,41.83,0.0616,3668.0,0.45,0.5,4.83,350.1831527,-0.0590058,-55.2512,80.37026,3.83456,350.95609,110.4569903,96.8357,53.1375,176.564,5.6361,12.69754054054054,17.3,13.476,12.9,12.628,12.49,12.387,11.846,8.641,16.0813,14.9169,15.695,1.6216216216216217,119.923095703125,5136.07851261189,4111.64306640625,3980.59033203125,107861.35418866132,124611.80725530676,3871.796875,107301.42838101773,371903.21401235217,264601.78563133447,0.7622090369694203,-0.5850955199682308,4.8604668105026515e+22,25.914352416992188
884,EPIC 246448041.01,TIC 262567644,1608.0,2.0,1.0,0.0,0.0,1.0,7.21084,2.26,0.202,2457739.902536,0.0,3.800924324324324,3.1,14.5,0.0197,5739.0,1.05,0.79,4.29,347.8976872,0.5153821,-53.39059,77.88995,5.25833,349.07234,15.5020488,-11.9257,-9.9041,610.769,1.60871,14.396,13.799,12.493,12.163,12.127,12.047,12.083,12.036,8.766,13.5607,13.1102,13.637,1.6216216216216217,954.380859375,5081.583195671783,45607.890625,44299.0,109464.8840661951,123294.5097734606,43699.12890625,108899.39011032517,370735.8585699958,261836.4684596706,1.2846153846153847,-0.45458179744801114,4.861296288957969e+22,54.91688537597656
885,EPIC 246711015.01,TIC 303676760,1609.0,2.0,1.0,0.0,0.0,1.0,13.284219,1.233,0.11,2457820.786269,0.0,3.812559459459459,2.7,35.73,0.0286,3245.0,0.12,0.1,5.24,75.5563777,14.7101176,-16.20454,186.44355,-8.02492,75.89867,34.59243156486486,-13.009859856756758,-14.662359964864862,1142.9232621621622,4.124766191891892,12.983297297297296,12.29893243243243,14.271,13.392,12.955,12.652,12.409,11.22,8.48,18.9314,17.0687,15.635,2.1621621621621623,209.09979248046875,5136.07851261189,1692.513427734375,1436.142578125,107861.35418866132,124611.80725530676,1274.3138427734375,107301.42838101773,371903.21401235217,264601.78563133447,1.2214084507042253,-0.5850955199682308,4.8604668105026515e+22,20.80584716796875
886,EPIC 246711015.02,TIC 303676760,1610.0,2.0,1.0,0.0,0.0,1.0,24.213117,0.505,0.045,2457821.192314,0.0,3.812559459459459,3.7,47.72,0.0373,3245.0,0.12,0.1,5.24,75.5563777,14.7101176,-16.20454,186.44355,-8.02492,75.89867,34.59243156486486,-13.009859856756758,-14.662359964864862,1142.9232621621622,4.124766191891892,12.983297297297296,12.29893243243243,14.271,13.392,12.955,12.652,12.409,11.22,8.48,18.9314,17.0687,15.635,2.1621621621621623,209.09979248046875,5136.07851261189,1692.513427734375,1436.142578125,107861.35418866132,124611.80725530676,1274.3138427734375,107301.42838101773,371903.21401235217,264601.78563133447,1.2214084507042253,-0.5850955199682308,4.8604668105026515e+22,20.80584716796875
887,EPIC 246777408.01,TIC 245902092,1611.0,2.0,1.0,0.0,0.0,1.0,2.46564,30.186,2.693,2457821.022718,0.0,3.824762162162162,5.5,3.48,0.1107,7068.0,2.5,1.91,3.93,69.3533869,15.4943603,-20.58691,182.06225,-6.52297,70.00109,13.612792,-1.03091,-13.5737,474.178,2.08124,11.994,11.691,9.904,9.676,9.520001,9.442,9.437,9.421,8.338,11.2252,10.6938,11.209,1.6216216216216217,7329.453125,5863.158436967174,422425.8125,416844.9375,115283.89432010135,142093.84161531602,407766.90625,114752.3542018581,417081.7927839949,302329.4385821368,0.8120404411764706,-0.5386984005279375,5.712892147659635e+22,2237.447509765625
888,EPIC 246851148.01,TIC 436574070,1612.0,2.0,1.0,0.0,0.0,1.0,18.896192,1.975,0.176,2457823.124868,0.0,3.8128605405405396,3.0,45.07,0.0332,4459.0,0.55,0.49,4.65,70.9953724,16.2730809,-18.8586,182.4201,-5.96579,71.68141,33.9003923,-31.5604,-12.3765,148.353,6.7122,15.574,14.613,11.723,11.034,10.874,10.775,10.793,10.847,8.687,13.8256,12.8964,13.817,2.4324324324324325,491.626953125,5588.169821175388,38710.625,38259.7578125,109464.8840661951,135379.76906400113,37727.37109375,108899.39011032517,396950.4392287796,288051.0491184544,1.0917771883289125,-0.4547926310202087,5.709221135601951e+22,137.48989868164062
889,EPIC 246851721 b,TIC 411839167,1613.0,1.0,2.0,1.0,1.0,1.0,6.180235,11.781,1.051,2457865.11032,0.0,0.464,4.10808,9.8,0.0681,6202.0,1.59,1.32,4.16,78.9198197,16.2786991,-12.64088,186.97531,-6.74975,79.29424,13.2641483,2.71745,-12.9828,372.632,2.66391,12.067,11.237,10.199,9.967,9.893,9.813,9.816,9.754,8.609,11.2549,10.8243,11.257,13.0,1788.328125,5433.989131348292,374488.84375,373275.90625,155917.96822212837,131637.9241370124,370912.1875,155329.9397170608,435527.9629961993,280198.0232791385,0.5332555425904317,-0.7388024198614039,5.709058636127694e+22,300.21160888671875
890,EPIC 246899433.01,TIC 311365815,1614.0,2.0,1.0,0.0,0.0,1.0,13.107894,25.768,2.299,2457821.048542,0.0,3.7266783783783786,4.3,21.72,0.2183,5732.0,1.08,0.96,4.35,78.1911989,16.7482531,-12.96129,186.17713,-6.22619,78.63093,5.397351,4.22838,-3.35443,1044.3295756756756,2.7574460729729724,16.599,15.726,14.001,13.638,13.515,13.407,13.469,12.413,9.034,15.5513,14.9673,15.471,1.8918918918918919,888.01513671875,5681.850251941928,8554.5634765625,7134.224609375,108489.18996779983,137640.54578482138,6778.533203125,107917.01932010135,400946.97854201857,293029.9592219172,0.7003018542475204,-0.6493178015241541,5.710829962904264e+22,40.22335433959961
891,EPIC 246909566.01,TIC 293836988,1615.0,2.0,1.0,0.0,0.0,1.0,1.925,1.07,0.095,2457821.974,0.0,0.216,3.6579783783783792,13.409585459459462,0.1810818918918919,3067.0,0.24,0.12,4.77,77.5234499,16.8450859,-13.43667,185.72701,-6.0759,77.99845,96.3723356,-44.5756,-85.4438,98.2667,10.1514,13.17208108108108,18.48,13.802,13.21,12.98,12.66,12.464,11.774,8.359,17.0033,15.6016,17.231,1.8918918918918919,559.7572021484375,5136.07851261189,2472.111328125,1511.7047119140625,107861.35418866132,124611.80725530676,1352.596923828125,107301.42838101773,371903.21401235217,264601.78563133447,0.7508880994671403,-0.5850955199682308,4.8604668105026515e+22,41.30000305175781
892,EPIC 246920193.01,TIC 436725149,1616.0,2.0,1.0,0.0,0.0,1.0,10.1997,44.137702702702704,3.9410540540540544,2457826.2293,0.0,3.824762162162162,3.877124324324325,16.9,0.0178,5340.0,0.97,0.9951351351351353,4.341621621621622,73.9932162,16.9493593,-16.14459,183.63575,-5.63991,74.6297,27.8520437,25.8176,-10.4493,143.364,6.94683,11.986,11.101,9.691,9.361,9.272,9.213,9.244,9.195,8.67,10.9191,10.4208,10.916,13.0,2014.09375,6055.213052211824,578722.875,576133.625,105366.29508023648,146740.12702240815,574694.6875,104864.28177787163,416935.9106049409,312071.62882706925,1.0408902691511388,-0.5267220931125296,5.715838371685079e+22,218.05853271484375
893,EPIC 246947582.01,TIC 436615005,1617.0,2.0,1.0,0.0,0.0,1.0,21.371372,16.514,1.473,2457824.638908,0.0,3.8239405405405407,6.6,27.05,0.1327,4692.0,1.14,1.23,4.41,71.8635481,17.2130767,-17.62935,182.15436,-5.13926,72.63012,50.4022404,40.971,-29.3558,365.61,2.70703,17.039,15.827,12.146,11.425,11.215,11.05,11.004,11.074,8.671,14.9201,13.8283,15.012,0.5405405405405406,642.046875,5681.850251941928,15799.3505859375,14860.57421875,108489.18996779983,137640.54578482138,14515.2568359375,107917.01932010135,400946.97854201857,293029.9592219172,1.071991592222806,-0.6493178015241541,5.710829962904264e+22,47.53599166870117
894,EPIC 246987084.01,TIC 436725612,1618.0,2.0,1.0,0.0,0.0,1.0,7.098695,1.837,0.164,2457825.332686,0.0,3.8092891891891902,2.9,18.99,0.0247,4857.0,0.68,0.81,4.68,74.0079876,17.5977628,-15.75351,183.09765,-4.99701,74.71549,21.4724283,-0.389245,-21.4689,304.184,3.2591,15.813,14.749,12.502,11.92,11.817,11.69,11.735,11.688,8.157,14.3595,13.6137,14.222,0.5405405405405406,237.0126953125,4989.338545864276,26398.208984375,26011.958984375,108489.18996779983,121022.98412941597,25924.18359375,107917.01932010135,364790.2771062078,256873.2577861064,1.074171488690163,-0.6504704923814324,4.859687461642479e+22,25.424230575561523
895,EPIC 247047370.01,TIC 68893269,1619.0,2.0,1.0,0.0,0.0,1.0,4.20566,44.137702702702704,3.9410540540540544,2457824.7113,0.0,3.824762162162162,3.789967567567567,8.9,0.0267,5006.0,0.9,0.9951351351351353,4.3410810810810805,74.7008149,18.16905,-14.88454,183.01736,-4.50002,75.43497,99.0734943,70.8949,-69.206,113.205,8.80494,11.833,11.28,9.59,9.181,9.04,8.967,9.035,8.98,8.161,10.9151,10.3535,10.881,13.0,5560.3125,6055.213052211824,591364.5,585732.5,105366.29508023648,146740.12702240815,580243.875,104864.28177787163,416935.9106049409,312071.62882706925,0.8054029304029304,-0.5267220931125296,5.715838371685079e+22,2601.2255859375
896,EPIC 247063356.01,TIC 68576786,1620.0,2.0,1.0,0.0,0.0,1.0,9.7051,44.75948648648648,3.995135135135135,2457825.67,0.0,3.791935135135135,3.9332432432432434,18.0,0.0197,5090.0,1.24,0.8772972972972971,4.4135135135135135,73.6995075,18.3215571,-15.56464,182.3106,-4.24512,74.50349,5.7202222,-5.35605,-2.0084,282.011,3.51787,12.879,12.182,10.765,10.477,10.365,10.3,10.327,10.348,8.362001,12.1096,11.5722,12.093,13.0,686.0,5872.639850373554,199009.359375,198342.265625,107861.35418866132,142292.65269449595,197637.359375,107301.42838101773,410120.7963603252,302819.3679793074,1.1978818283166108,-0.5846199869497225,5.713776186964118e+22,254.5812225341797
897,EPIC 247122439.01,TIC 68655248,1621.0,2.0,1.0,0.0,0.0,1.0,0.73217,1.108,0.099,2457820.883182,0.0,3.7758405405405413,1.3,4.05,0.0123,4641.0,0.83,0.84,4.53,73.992015,18.8833322,-15.00909,182.01049,-3.71757,74.84214,38.0018983,1.83229,-37.9577,215.202,4.61801,14.602,13.62,11.269,10.785,10.654,10.59,10.633,10.594,9.007,13.0912,12.388,13.075,0.2702702702702703,774.94921875,4988.62065538476,83222.1953125,81785.1015625,109464.8840661951,121028.35859102817,81672.296875,108899.39011032517,365764.79818148224,256865.4080711571,0.8408029878618114,-0.4552635596627491,4.859687461649067e+22,43.313114166259766
898,EPIC 247164043.01,TIC 68646526,1622.0,2.0,1.0,0.0,0.0,1.0,5.228352,2.282,0.204,2457821.492818,0.0,3.817978378378379,3.5,11.08,0.0164,6265.0,1.27,0.99,4.22,73.8415994,19.2809257,-14.8884,181.59169,-3.30671,74.74457,36.5430261,36.1173,5.56178,128.654,7.74434,10.118,9.478,8.488,8.28,8.225,8.175,8.214,8.187,7.998,9.39579,9.02078,9.482,0.2702702702702703,5499.75,6306.784193494698,2388132.25,2378867.0,51998.19541807433,152861.91663669897,2377132.75,51612.38144003379,376336.7943676098,324724.412927576,0.8533145275035261,-0.5285229218703561,5.71794830032661e+22,425.04296875
899,EPIC 247226616.01,TIC 337575333,1623.0,2.0,1.0,0.0,0.0,1.0,2.419472,36.563,3.262,2457821.616034,0.0,3.7858837837837838,5.8,3.47,0.1352,6830.0,2.48,2.09,3.97,78.8181783,19.8769875,-10.71599,183.86916,-3.15472,79.47603,12.4374575,-0.556529,-12.425,816.763,1.19607,14.341,13.238,11.318,11.077,10.767,10.713,10.703,10.827,8.853,13.0129,12.3286,13.021,2.4324324324324325,1588.9140625,5092.992825569073,80766.078125,79822.9140625,109464.8840661951,123560.89237481194,77588.25,108899.39011032517,371099.9151578336,262200.5250475084,0.6320364238410596,-0.45525646920066026,4.861688251801771e+22,598.1326904296875
900,EPIC 247281516.01,TIC 68746914,1624.0,2.0,1.0,0.0,0.0,1.0,6.770834,25.455,2.271,2457826.768729,0.0,3.823654054054054,6.7,7.17,0.1039,6310.0,2.24,1.9,4.01,74.2364738,20.385205,-13.93434,180.90124,-2.24975,75.2353,12.4655166,-2.71213,-12.1669,726.871,1.34807,13.933,12.99,11.221,10.902,10.802,10.72,10.726,10.45,8.418,12.6837,12.1022,12.659,0.5405405405405406,1162.34765625,5681.498896497323,119131.796875,118749.8671875,111000.53788798564,137649.01372486836,116807.1015625,110439.16660948057,403458.09687763936,293018.9302681588,0.19993913572732805,-0.5125068393086137,5.710829962899777e+22,306.8474426269531
901,EPIC 247396991.01,TIC 18482620,1625.0,2.0,1.0,0.0,0.0,1.0,14.616783,2.119,0.189,2457833.597319,0.0,3.825222702702703,3.9,28.79,0.0236,5174.0,0.82,1.02,4.62,71.665688,21.3717772,-15.25344,178.58997,-0.98973,72.96391,21.9633179,10.9276,-19.0519,364.464,2.71529,15.205,14.312,12.237,11.79,11.691,11.643,11.671,11.723,8.779,13.8983,13.2397,14.248,1.8918918918918919,268.013671875,5588.169821175388,38993.4375,38564.5,109464.8840661951,135379.76906400113,38457.41015625,108899.39011032517,396950.4392287796,288051.0491184544,1.228942905596382,-0.4547926310202087,5.709221135601951e+22,48.79629135131836
902,EPIC 247445728.01,TIC 118447675,1626.0,2.0,1.0,0.0,0.0,1.0,13.7579,35.614513513513515,3.1810270270270267,2457832.0479,0.0,3.115898378378378,3.8921837837837843,15.5,0.025,4860.0,0.76,0.7962162162162162,4.413243243243242,68.7061785,21.7686992,-17.15216,176.47431,-0.22537,70.29018,36.8770628,8.4385,-35.8986,320.78,3.08897,15.311,14.121,12.044,11.592,11.478,11.399,11.447,12.013,8.763,13.7047,13.0358,13.652,13.0,458.529296875,5081.583195671783,45275.24609375,44699.859375,109464.8840661951,123294.5097734606,44358.1875,108899.39011032517,370735.8585699958,261836.4684596706,0.9577954319761668,-0.45458179744801114,4.861296288957969e+22,34.45055389404297
