,Unnamed: 0,pl_name,hd_name,hip_name,tic_id,disposition,sy_snum,sy_pnum,rv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w3mag,sy_w4mag,sy_icmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
1414,1414,EPIC 219760360.01,,,TIC 6984477,2,1.0,0.0,0.0,1.4095126,,70.0,,,,,,,,,,,,,,,2457302.16392,0.0,,1.908,3.2904,2.978,0.353,,,,,,,,1.82,,,,,,,,,,,-15.8926085,-11.9659,21.04775,6.41911,287.77662,10.4307172,-4.52009,-9.40046,679.951,1.44257,14.509,13.766,,,,,,11.261,11.233,8.737001,,13.355,7.0,3639.775390625,56902.0625,,,,1.2446448703494928,,,1248.749267578125
1415,1415,EPIC 220168663.01,,,TIC 269594456,2,1.0,0.0,0.0,3.22513,,2.33,,,,,,,,,,,,,,,2457394.5096,0.0,,0.24,1.68,12.3,0.0489,,,,,,,,0.44,,,,,,,,,,,-1.2654462,-63.92804,130.76506,-7.57592,14.52254,22.249015,8.76355,-20.4504,219.635,4.52661,18.716,16.945,20.13,17.6665,16.264,15.1355,14.5588,12.208,11.661,8.457,,15.551,8.0,246.462646484375,5348.07373046875,,,,0.9444724886421,,,21.610898971557617
1416,1416,EPIC 220170303.02,,,TIC 333605244,2,1.0,1.0,0.0,4.9234,,1.18,,,,,,,,,,,,,,,2457396.4093,0.0,,0.021,2.016,15.6,0.014,,,,,,,,0.78,,,,,,,,,,,-1.1958844,-64.0675,122.7358,-6.14691,11.2818,11.2473261,-11.2312,0.602072,166.147,5.99057,13.262,12.391,15.6852,13.0329,12.149,11.9231,12.0061,10.145,10.1,8.659,,12.114,8.0,3547.578125,179751.40625,,,,0.654639175257732,,,444.7362060546875
1417,1417,EPIC 220173278.01,,,TIC 248378702,2,1.0,0.0,0.0,8.03216,,2.42,,,,,,,,,,,,,,,2457396.55,0.0,,0.01484,5.808,9.1,0.01198,,,,,,,,1.85,,,,,,,,,,,-1.0608041,-63.42499,135.04023,-8.1347,16.42002,29.8133206,7.40796,-28.8783,307.706,3.22223,11.542,10.857,,,,,,9.388,9.382,8.281,,10.75,8.0,3627.78125,632230.5625,,,,1.113000548546352,,,227.2012939453125
1418,1418,EPIC 220187552.01,,,TIC 248942621,2,1.0,0.0,0.0,17.093319,,17.7,,,,,,,,,,,,,,,2457399.31482,0.0,,2.8067,2.268,46.7,0.38,,,,,,,,0.43,,,,,,,,,,,-0.4835202,-62.49237,138.48937,-8.25771,18.25877,,,,,,,13.6882,,,,,,9.764,9.661,8.751,,12.836,8.0,1381.1875,81848.640625,,,,0.7669724770642202,,,146.7867889404297
1420,1420,EPIC 220192485.01,,,TIC 248387177,2,1.0,0.0,0.0,50.69369,,8.85,,,,,,,,,,,,,,,2457409.22337,0.0,,1.1041,4.4328,75.8,0.1039,,,,,,,,0.78,,,,,,,,,,,-0.290103,-62.49366,136.61286,-7.75891,17.54307,13.4420318,4.93439,-12.5036,159.676,6.23428,13.385,11.95,,,,,,9.895001,9.886,8.191,,11.758,8.0,2270.765625,245074.9375,,,,1.1483547127718907,,,746.3413696289062
1422,1422,EPIC 220198551.01,,,TIC 248391319,2,1.0,0.0,0.0,0.7988453,,6.2,,,,,,,,,,,,,,,2457392.64066,0.0,,0.1357,1.0968,2.41,0.079,,,,,,,,0.73,,,,,,,,,,,-0.0563983,-62.15761,137.54615,-7.73051,18.09584,34.7964437,23.3826,25.7691,232.822,4.26662,14.2,13.21,,,,,,10.633,10.567,8.661,,12.869,8.0,2126.78515625,87658.1171875,,,,1.3317191283292977,,,135.38333129882812
1423,1423,EPIC 220201207.01,,,TIC 248382917,2,1.0,0.0,0.0,0.4378443,,41.0,,,,,,,,,,,,,,,2457392.4498,0.0,,0.553,2.2248,1.563,0.293,,,,,,,,1.3,,,,,,,,,,,0.0387098,-62.26955,135.44357,-7.27032,17.21572,4.6786332,3.12695,-3.4802,324.77,,13.226,12.58,15.372,12.9382,12.4348,12.2759,13.5066,10.764,10.884,8.629,,12.35,8.0,2335.8359375,136441.859375,,,,1.025236593059937,,,1050.5623779296875
1424,1424,EPIC 220204960.01,,,TIC 257395093,2,1.0,0.0,0.0,13.26931,,23.8,,,,,,,,,,,,,,,2457401.8628,0.0,,0.3648,3.7128,15.85,0.194,,,,,,,,1.13,,,,,,,,,,,0.1718046,-62.69108,121.35491,-4.63884,11.22808,4.833047,-0.508898,-4.80618,532.374,1.8502,13.313,12.837,15.0813,13.0207,12.7065,15.8553,13.3721,11.279,11.4,8.594,,12.665,8.0,2278.125,109956.75,,,,0.7924616100511866,,,111.95509338378906
1425,1425,EPIC 220207765.01,,,TIC 399725072,2,1.0,0.0,0.0,7.12113,,1.99,,,,,,,,,,,,,,,2457396.4196,0.0,,0.0482,1.944,25.3,0.0214,,,,,,,,0.85,,,,,,,,,,,0.274431,-61.49898,140.21155,-7.94406,19.5131,41.8761511,41.8696,-0.740694,195.795,5.079,13.319,12.433,15.6638,13.0157,12.2567,12.0407,13.3248,10.342,10.329,8.941,,12.17,8.0,1791.671875,157857.09375,,,,1.141189549749861,,,536.7626342773438
1427,1427,EPIC 220209578.01,,,TIC 380886534,2,1.0,0.0,0.0,8.904672,,26.1,,,,,,,,,,,,,,,2457394.76562,0.0,,1.232,3.0864,14.77,0.236,,,,,,,,1.01,,,,,,,,,,,0.3419519,-61.80544,137.01676,-7.29939,18.09381,8.1367626,-4.22605,-6.95323,830.221,1.17509,15.43,14.659,,,,,,12.789,12.408,8.609,,14.376,8.0,677.1455078125,23112.53515625,,,,0.8599710284886528,,,130.02886962890625
1429,1429,EPIC 220228500.01,,,TIC 388816604,2,1.0,0.0,0.0,2.504853,,3.95,,,,,,,,,,,,,,,2457392.95973,0.0,,0.1806,2.2392,8.04,0.0401,,,,,,,,0.91,,,,,,,,,,,1.0047964,-61.33155,134.93969,-6.3551,17.53243,35.8155538,27.9806,22.3571,427.038,2.31325,14.479,13.779,15.9889,14.1916,13.5467,13.301,13.6545,11.666,11.756,8.652,,13.422,8.0,944.900390625,51506.45703125,,,,0.8910162002945509,,,40.722267150878906
1430,1430,EPIC 220245303.01,,,TIC 388777728,2,1.0,0.0,0.0,3.68047,,1.11,,,,,,,,,,,,,,,2457392.7933,0.0,,0.0191,2.112,11.4,0.0131,,,,,,,,0.78,,,,,,,,,,,1.4705845,-61.33259,118.64152,-2.92218,10.50612,71.1156551,-27.7857,-65.4629,150.193,6.62949,13.056,12.007,15.2784,12.7549,11.5234,11.1965,13.5492,9.841,9.881,8.468,,11.821,8.0,1338.453125,224127.40625,,,,0.7250335871025526,,,233.4783172607422
1432,1432,EPIC 220256496.02,,,TIC 399731211,2,1.0,1.0,0.0,2.6017,,1.47,,,,,,,,,,,,,,,2457392.7147,0.0,,0.0285,1.68,10.3,0.0161,,,,,,,,0.84,,,,,,,,,,,1.7049101,-60.09222,139.64299,-6.65428,20.14463,49.7001927,48.6553,-10.1376,272.297,3.64447,,13.1547,15.8021,15.698,15.2988,15.1844,13.3377,11.074,10.933,9.086,,12.872,8.0,1573.91796875,81825.4921875,,,,1.0402542372881356,,,69.64344787597656
1433,1433,EPIC 220258394.01,,,TIC 388777783,2,1.0,0.0,0.0,15.960128,,19.5,,,,,,,,,,,,,,,2457401.74837,0.0,0.7,,4.8888,,0.2049,,,,,,,,0.87,,,,,,,,,,,1.7426959,-61.0571,118.55652,-2.64853,10.55798,17.9904625,17.9439,-1.29352,488.796,,14.768,13.961,16.1165,14.774,15.4263,15.114,13.6266,11.984,11.423,8.375,,13.721,8.0,2975.728515625,38128.8984375,,,,0.7104795737122558,,,146.48129272460938
1434,1434,EPIC 220260084.01,,,TIC 399673448,2,1.0,0.0,0.0,16.9616,,2.7,,,,,,,,,,,,,,,2457408.9901,0.0,,0.0413,5.424,21.5,0.0194,,,,,,,,1.28,,,,,,,,,,,1.7790852,-60.2552,137.70966,-6.22118,19.26526,35.8591277,25.3967,-25.3157,630.789,1.55646,13.92,13.499,15.4488,13.9682,13.2541,13.112,13.6218,11.692,11.714,8.863,,13.207,8.0,158.53515625,68321.1015625,,,,1.0946166394779773,,,27.504722595214844
1435,1435,EPIC 220263105.01,,,TIC 344770364,2,1.0,0.0,0.0,0.7175747,,28.1,,,,,,,,,,,,,,,2457392.40076,0.0,,2.514,1.524,3.1,0.315,,,,,,,,0.82,,,,,,,,,,,1.8475425,-60.80284,130.57919,-4.81228,15.99296,11.8882266,8.02096,-8.77463,362.117,2.73285,15.044,14.063,16.505,14.5012,13.9643,13.5965,13.0555,11.227,11.22,8.902,,13.631,8.0,2125.29296875,46311.84765625,,,,1.494818652849741,,,725.1423950195312
1436,1436,EPIC 220267210.01,,,TIC 388796986,2,1.0,0.0,0.0,5.1645,,0.784,,,,,,,,,,,,,,,2457393.4221,0.0,,0.0867,2.112,16.9,0.0282,,,,,,,,0.26,,,,,,,,,,,1.9389164,-60.9322,123.34209,-3.37008,12.76947,7.0537029,-5.46828,-4.45563,180.075,5.52466,17.476,16.179,19.5247,16.8445,15.3949,14.5652,14.1139,11.928,11.82,8.622,,15.206,8.0,294.404296875,10459.2119140625,,,,1.1628298708590679,,,18.996742248535156
1437,1437,EPIC 220275625.01,,,TIC 388801599,2,1.0,0.0,0.0,3.44795,,0.97,,,,,,,,,,,,,,,2457394.8983,0.0,,0.0715,1.752,12.1,0.0268,,,,,,,,0.33,,,,,,,,,,,2.113902,-60.40322,132.55442,-4.9531,17.03587,49.9444907,44.8586,-21.9581,138.464,7.1937,17.13,15.452,,,,,,11.297,11.272,8.604,,14.72,8.0,198.4521484375,18014.7421875,,,,0.9003453379378392,,,26.333694458007812
1438,1438,EPIC 220280237.01,,,TIC 344298851,2,1.0,0.0,0.0,,,36.0,,,,,,,,,,,,,,,2457454.14443,0.0,,1.408,4.368,,0.274,,,,,,,,1.21,,,,,,,,,,,2.2116819,-59.12955,142.6126,-6.81915,21.93331,24.9108531,-18.6055,-16.5646,471.523,2.09614,14.566,13.777,,,,,,11.316,11.276,8.582,,13.58,8.0,725.634765625,50823.0703125,,,,0.7456935630099728,,,50.652164459228516
1439,1439,EPIC 220282718.01,,,TIC 257218673,2,1.0,0.0,0.0,0.5551606,,11.4,,,,,,,,,,,,,,,2457392.47577,0.0,,0.11,1.0632,1.82,0.063,,,,,,,,1.66,,,,,,,,,,,2.266557,-60.59964,121.72591,-2.76064,12.16683,12.3372683,8.38202,-9.05262,765.396,1.27745,14.244,13.548,15.7827,15.8767,13.4121,13.24,13.6875,11.713,11.224,8.008,,13.287,8.0,337.48046875,58826.421875,,,,1.0062532569046378,,,29.12371253967285
1440,1440,EPIC 220287611.01,,,TIC 344775682,2,1.0,0.0,0.0,6.26242,,2.03,,,,,,,,,,,,,,,2457397.8835,0.0,,0.0628,2.232,19.3,0.0244,,,,,,,,0.76,,,,,,,,,,,2.3725166,-60.15594,132.36233,-4.69197,17.08106,54.6603363,32.83,-43.7029,294.452,3.36885,16.504,15.016,18.5674,15.8517,14.5789,14.4192,13.6732,11.644,11.756,8.703,,14.713,8.0,302.3798828125,21330.931640625,,,,1.2291666666666667,,,23.3345947265625
1441,1441,EPIC 220288191.01,,,TIC 344301618,2,1.0,0.0,0.0,24.4131,,15.3,,,,,,,,,,,,,,,2457416.3271,0.0,,1.72,2.04,69.5,0.22,,,,,,,,0.64,,,,,,,,,,,2.3852035,-58.83415,143.29855,-6.81517,22.39723,30.1541858,30.1489,-0.564579,383.477,2.57977,18.037,16.585,,,,,,12.282,11.978,8.926,,15.535,8.0,1827.864501953125,7078.73193359375,,,,0.8873101420872122,,,58.72787094116211
1442,1442,EPIC 220288594.01,,,TIC 344627644,2,1.0,0.0,0.0,4.02748,,1.24,,,,,,,,,,,,,,,2457394.9119,0.0,,0.0399,1.248,21.8,0.0193,,,,,,,,0.59,,,,,,,,,,,2.3936565,-60.46455,124.81177,-3.23281,13.61773,49.3626532,49.3626,0.0724603,271.952,3.64842,15.245,14.127,17.0726,15.0376,13.7939,13.5352,13.3159,11.386,11.619,8.684,,13.756,8.0,230.435546875,44019.19921875,,,,1.0565936999466097,,,37.48318099975586
1443,1443,EPIC 220290988.01,,,TIC 344754408,2,1.0,0.0,0.0,10.55369,,2.72,,,,,,,,,,,,,,,2457395.0434,0.0,,0.0906,3.768,18.9,0.0283,,,,,,,,0.88,,,,,,,,,,,2.4446141,-60.24251,129.8533,-4.14905,15.95189,19.2859673,0.594574,-19.2768,449.919,2.19395,14.916,14.188,16.3156,14.9654,14.0423,15.5657,13.6681,11.984,11.962,8.738,,13.859,8.0,172.708984375,40140.66015625,,,,1.028436018957346,,,21.79388999938965
1444,1444,EPIC 220292715.01,,,TIC 388810419,2,1.0,0.0,0.0,41.55209,,4.3,,,,,,,,,,,,,,,2457407.48594,0.0,,0.3044,2.952,89.0,0.054,,,,,,,,0.73,,,,,,,,,,,2.4802441,-59.93339,133.79261,-4.87347,17.80927,124.4355226,120.259,31.9683,157.811,6.30811,13.44,12.577,15.8005,13.1446,12.261,11.987,12.7235,10.146,10.17,8.085,,12.213,8.0,2801.625,177937.0,,,,0.8572806171648988,,,1083.6483154296875
1446,1446,EPIC 220294712.01,,,TIC 336893387,2,1.0,0.0,0.0,23.607902,,3.119,,,,,,,,,,,,,,89.007,2457413.71937,0.0,,,,27.747243,0.02564,,,,,,,6057.0,1.12,,0.1,[Fe/H],,4.38,,,,,,2.5217995,-59.91223,133.54385,-4.78973,17.71418,19.5110117,-9.43331,-17.079,427.026,2.31349,12.947,12.488,14.972,12.7568,12.3591,12.2443,13.3957,10.966,10.773,8.825,,12.264,8.0,542.1171875,170134.0,,,,0.7794729542302358,,,46.4193115234375
1449,1449,EPIC 220299658.01,,,TIC 610791326,2,1.0,0.0,0.0,21.98131,,197.025,,,,,,,,,,,,,,,2457395.481733,0.0,0.792,,4.6,27.08,0.0805,,,,,,K5,4491.0,22.41,1.08,-0.794,[Fe/H],,1.77,,,,,,2.6223599,-59.68842,134.90892,-4.96737,18.41673,5.2890933,5.27019,-0.446772,283.43,3.66744,,,,,,,,,,,,16.645,,977.748291015625,2740.543701171875,,,,1.3052064631956912,,,168.0786895751953
1450,1450,EPIC 220309058.01,,,TIC 328067813,2,1.0,0.0,0.0,9.64954,,2.74,,,,,,,,,,,,,,,2457392.9595,0.0,,0.19,1.0056,68.0,0.0423,,,,,,,,0.59,,,,,,,,,,,2.8313412,-59.91256,117.20288,-1.35135,10.28971,64.6377364,38.2948,-52.0725,109.269,9.12317,16.262,14.871,17.8802,15.6616,14.3351,13.4765,12.7505,10.547,10.413,8.726,,13.939,8.0,783.140625,33932.02734375,,,,0.8273244781783681,,,91.82280731201172
1451,1451,EPIC 220315508.01,,,TIC 336956423,2,1.0,0.0,0.0,6.5534,,1.11,,,,,,,,,,,,,,,2457395.0771,0.0,,0.01924,2.52,17.6,0.01331,,,,,,,,0.77,,,,,,,,,,,2.9648061,-59.36022,134.69586,-4.6329,18.50374,109.8970193,108.875,14.9529,121.226,8.22063,11.977,11.472,16.0599,11.8982,11.1036,10.9339,11.4054,9.393,9.398,9.134,,11.164,8.0,1427.03125,473364.125,,,,1.0435013262599468,,,389.3554382324219
1452,1452,EPIC 220316844.01,,,TIC 257558789,2,1.0,0.0,0.0,0.6719977,,25.2,,,,,,,,,,,,,,,2457392.35532,0.0,,0.2257,1.716,1.785,0.129,,,,,,,,1.79,,,,,,,,,,,2.9934105,-59.84408,119.97027,-1.74215,11.62452,9.8090917,-3.07187,-9.31568,671.807,1.46012,12.355,11.937,15.1262,12.2248,11.9032,11.7877,13.9365,10.674,10.491,8.407,,11.899,8.0,1788.515625,224908.765625,,,,1.0576923076923077,,,237.0893096923828
1453,1453,EPIC 220317172.01,,,TIC 344772345,2,1.0,0.0,0.0,4.4358,,1.3,,,,,,,,,,,,,,,2457396.1533,0.0,,0.0197,0.936,31.1,0.0135,,,,,,,,0.88,,,,,,,,,,,2.9994981,-59.59013,131.40449,-3.96079,16.95172,54.7091542,-49.3366,-23.643,208.936,4.75776,12.644,12.493,15.7553,12.816,12.0801,11.9082,14.1235,10.285,10.307,8.556,,12.107,8.0,1278.0,210901.0625,,,,0.9958549222797928,,,329.7945861816406
1455,1455,EPIC 220322327.01,,,TIC 344278776,2,1.0,0.0,0.0,3.31347,,3.8,,,,,,,,,,,,,,,2457393.9488,0.0,,0.0775,2.976,3.32,0.042,,,,,,,,0.82,,,,,,,,,,,3.112815,-58.46583,140.82731,-5.72469,21.61843,17.8575802,-2.98047,-17.6071,397.887,2.4846,15.06,14.185,16.8229,15.5484,13.9382,14.3954,13.8652,11.92,12.17,8.525,,13.91,8.0,663.31640625,34041.67578125,,,,1.1483547127718907,,,37.57328414916992
1456,1456,EPIC 220336320.01,,,TIC 365003901,2,1.0,0.0,0.0,1.72767,,21.3,,,,,,,,,,,,,,,2457393.88128,0.0,1.17,,1.3704,,0.5253,,,,,,,,0.37,,,,,,,,,,,3.4073158,-59.24154,130.42118,-3.41092,16.68763,,,,,,18.778,16.562,,,,,,12.724,11.778,8.322,,15.929,8.0,253.6298828125,4629.90380859375,,,,0.3412256267409471,,,31.957983016967773
1457,1457,EPIC 220342163.01,,,TIC 344631944,2,1.0,0.0,0.0,4.69942,,2.5,,,,,,,,,,,,,,,2457394.7423,0.0,,0.0601,3.792,3.46,0.038,,,,,,,,0.6,,,,,,,,,,,3.5290844,-59.29911,126.24349,-2.4808,14.76313,38.0437338,33.0836,-18.783,257.279,3.85813,14.93,13.886,16.5748,14.6437,13.6091,13.3737,13.2778,11.331,11.201,8.8,,13.677,8.0,457.55078125,52371.08203125,,,,1.183673469387755,,,36.465301513671875
1458,1458,EPIC 220393791.01,,,TIC 344716098,2,1.0,0.0,0.0,12.7256,,2.16,,,,,,,,,,,,,,,2457397.7779,0.0,,0.0425,3.432,25.0,0.0198,,,,,,,,1.0,,,,,,,,,,,4.590852,-58.16047,128.34645,-1.94871,16.249,5.7321913,-0.0557691,-5.73192,568.667,1.72983,13.888,13.365,15.1424,14.8332,13.3283,13.234,13.4143,11.891,11.821,8.912,,13.167,8.0,335.0703125,72106.6328125,,,,1.0844155844155845,,,18.11952781677246
1459,1459,EPIC 220395416.01,,,TIC 344770978,2,1.0,0.0,0.0,45.4939,,7.17,,,,,,,,,,,,,,,2457407.8853,0.0,,0.1221,8.28,19.3,0.0404,,,,,,,,1.63,,,,,,,,,,,4.622991,-57.98693,130.89917,-2.43856,17.5197,35.2753582,33.9744,-9.49163,455.775,2.1668,12.689,12.071,14.6391,12.6527,12.0481,11.8774,12.6936,10.465,10.605,8.849,,11.913,8.0,341.671875,234797.328125,,,,0.9607942973523421,,,55.63026809692383
1460,1460,EPIC 220397060.01,,,TIC 318708039,2,1.0,0.0,0.0,12.09259,,14.7,,,,,,,,,,,,,,,2457403.2313,0.0,,0.3608,8.712,10.61,0.0548,,,,,,,,2.46,,,,,,,,,,,4.6577408,-57.96042,115.0943,0.83384,9.82239,8.3192573,-8.15506,-1.6447,815.767,1.19634,13.93,13.049,15.5593,14.003,12.9793,12.749,13.199,10.963,11.118,8.946,,12.835,8.0,686.86328125,91856.1640625,,,,1.0827474310438074,,,76.83326721191406
1463,1463,EPIC 220400100.01,,,TIC 328066864,2,1.0,0.0,0.0,10.7946,,2.34,,,,,,,,,,,,,,,2457402.4235,0.0,,0.1344,3.336,23.0,0.0347,,,,,,,,0.62,,,,,,,,,,,4.7177967,-58.02114,117.25726,0.43897,10.90046,37.564392,32.4266,18.9631,250.183,3.96841,14.76,13.779,16.3947,15.1259,15.1833,14.6332,13.4759,11.222,11.5,8.783,,13.376,8.0,3201.765625,54112.49609375,,,,0.712,,,142.7538604736328
1465,1465,EPIC 220400100.02,,,TIC 328066864,2,1.0,0.0,0.0,4.06643,,1.22,,,,,,,,,,,,,,,2457394.5845,0.0,,0.035,1.56,17.2,0.0181,,,,,,,,0.62,,,,,,,,,,,4.7177967,-58.02114,117.25726,0.43897,10.90046,37.564392,32.4266,18.9631,250.183,3.96841,14.76,13.779,16.3947,15.1259,15.1833,14.6332,13.4759,11.222,11.5,8.783,,13.376,8.0,3201.765625,54112.49609375,,,,0.712,,,142.7538604736328
1466,1466,EPIC 220400525.01,,,TIC 344772652,2,1.0,0.0,0.0,57.8396,,9.8,,,,,,,,,,,,,,,2457401.6557,0.0,,0.899,6.552,41.5,0.123,,,,,,,,0.73,,,,,,,,,,,4.7252207,-57.87459,131.03846,-2.37727,17.63953,30.4740013,29.9359,-5.70146,318.408,3.11251,15.065,14.026,16.8379,14.8374,13.8109,13.6293,13.4564,11.58,11.483,8.319,,13.753,8.0,214.189453125,45110.265625,,,,0.9597964376590331,,,20.63406753540039
1467,1467,EPIC 220401029.01,,,TIC 344280587,2,1.0,0.0,0.0,4.49161,,2.01,,,,,,,,,,,,,,,2457394.2081,0.0,,0.0538,2.64,11.1,0.0224,,,,,,,,0.82,,,,,,,,,,,4.7348697,-56.84202,140.42012,-4.30271,22.43532,6.624992,1.02122,-6.54581,371.406,2.66376,14.71,13.898,16.1691,14.5367,13.6941,13.5668,13.4198,11.724,12.568,8.618,,13.588,8.0,1054.865234375,45894.34765625,,,,1.132890365448505,,,47.79490661621094
1468,1468,EPIC 220410754.01,,,TIC 344713897,2,1.0,0.0,0.0,19.496649,,2.216,,,,,,,,,,,,,,88.87,2457403.25055,0.0,,,,25.272812,0.01759,,,,,,,5758.0,1.16,,-0.05,[Fe/H],,4.22,,,,,,4.9254702,-57.84965,127.75946,-1.5303,16.11375,12.8559354,5.30597,-11.7099,467.943,2.10949,13.635,13.067,15.3791,14.5152,12.8783,12.7857,13.3507,11.393,11.194,8.965,,12.843,8.0,737.33203125,97871.5,,,,1.0698549167114455,,,35.176509857177734
1470,1470,EPIC 220416518.01,,,TIC 344712077,2,1.0,0.0,0.0,3.78177,,1.81,,,,,,,,,,,,,,,2457393.3863,0.0,,0.0249,2.448,10.2,0.0151,,,,,,,,1.09,,,,,,,,,,,5.0380381,-57.74369,127.58421,-1.39362,16.07814,15.2535712,11.4691,-10.0564,511.114,1.92796,14.216,13.536,15.5501,14.1134,14.5835,13.2889,13.2352,11.765,12.038,8.862001,,13.276,8.0,298.140625,65075.9453125,,,,0.7991592713685194,,,90.68737030029297
1471,1471,EPIC 220431824.01,,,TIC 257434940,2,1.0,0.0,0.0,9.073266,,23.32,,,,,,,,,,,,,,,2457394.22405,0.0,,1.7165,6.9456,10.99,0.1213,,,,,,,,1.76,,,,,,,,,,,5.3334294,-57.5383,122.8722,-0.15172,13.8739,10.0559545,7.86746,-6.26301,676.848,1.4485,14.025,13.247,15.5877,15.2148,13.1941,14.3224,13.2464,11.263,11.123,8.471,,13.005,8.0,3259.40625,87674.8828125,,,,0.7258064516129032,,,1112.329833984375
1472,1472,EPIC 220434612.01,,,TIC 257591913,2,1.0,0.0,0.0,2.010607,,1.28,,,,,,,,,,,,,,,2457393.924168,0.0,0.133,,1.8,8.85,0.019,,,,,,M0,3806.0,0.62,0.61,-0.307,[Fe/H],,4.64,,,,,,5.3862102,-57.47166,121.11309,0.26445,13.02284,14.1057231,5.83606,-12.8418,241.243,4.11669,17.081,15.331,,,,,,11.74,11.577,8.798,,14.941,,732.42578125,15605.6865234375,,,,0.9533468559837728,,,42.640567779541016
1473,1473,EPIC 220436189.01,,,TIC 344298300,2,1.0,0.0,0.0,13.6094,,2.44,,,,,,,,,,,,,,,2457393.324,0.0,,0.168,2.784,33.3,0.0396,,,,,,,,0.56,,,,,,,,,,,5.4159179,-56.044,140.99514,-3.86219,23.17463,29.4108617,4.72459,-29.0289,205.199,4.84479,17.118,15.451,18.9895,16.3985,14.9754,14.2368,13.8033,11.607,11.305,8.393,,14.917,8.0,369.25390625,13878.2021484375,,,,0.9794450154162384,,,46.921112060546875
1474,1474,EPIC 220436208.01,,,TIC 257394133,2,1.0,0.0,0.0,5.23587,,4.86,,,,,,,,,,,,,,,2457396.5057,0.0,,0.1336,3.672,8.9,0.0357,,,,,,,,1.25,,,,,,,,,,,5.4164335,-57.44973,121.77852,0.1533,13.36377,19.8626124,5.55504,-19.07,718.648,1.36252,14.737,14.117,15.9301,14.3522,13.6884,13.6258,13.6071,12.229,11.791,8.991,,13.923,8.0,500.55859375,39905.0234375,,,,0.966802860061287,,,33.68171310424805
1476,1476,EPIC 220436943.01,,,TIC 388767936,2,1.0,0.0,0.0,2.43807,,2.15,,,,,,,,,,,,,,,2457393.8593,0.0,,0.1079,1.416,11.7,0.0315,,,,,,,,0.62,,,,,,,,,,,5.4309818,-57.34887,118.25831,0.90749,11.62078,20.8244671,-20.8212,-0.368864,458.234,2.15411,16.647,15.483,18.4989,16.0612,15.0129,14.6313,14.4314,12.633,12.033,8.693,,15.089,8.0,874.52734375,12234.060546875,,,,1.0263019463440295,,,46.692100524902344
1477,1477,EPIC 220443340.01,,,TIC 328083717,2,1.0,0.0,0.0,6.80111,,1.96,,,,,,,,,,,,,,,2457396.1081,0.0,,0.415,1.176,41.6,0.0617,,,,,,,,0.29,,,,,,,,,,,5.5508114,-57.07959,130.48048,-1.53729,17.76782,74.3401006,-26.8224,-69.3326,115.222,8.652021,19.564,17.84,,,,,,12.337,11.544,8.516,,15.686,8.0,67.893798828125,3850.4755859375,,,,1.0665236051502145,,,6.553144454956055
1478,1478,EPIC 220448185.01,,,TIC 369480087,2,1.0,0.0,0.0,0.728639,,17.2,,,,,,,,,,,,,,,2457393.41589,0.0,0.67,,0.3696,,0.2287,,,,,,,,0.69,,,,,,,,,,,5.6452094,-55.70444,141.60561,-3.80447,23.6545,55.6704648,-45.0781,-32.6675,233.735,4.25367,19.935,17.9008,21.4535,18.7209,17.2456,16.1466,15.5214,13.298,11.853,8.548,,15.976,8.0,225.26025390625,2266.359619140625,,,,1.0850027070925825,,,14.625946044921875
1479,1479,EPIC 220466136.01,,,TIC 344756033,2,1.0,0.0,0.0,17.1057,,5.91,,,,,,,,,,,,,,,2457409.2893,0.0,,1.006,3.432,38.9,0.0915,,,,,,,,0.59,,,,,,,,,,,6.0084398,-56.67443,129.57002,-0.94284,17.52633,7.7188598,5.37297,-5.54184,523.873,1.88105,17.552,15.981,,,,,,13.335,12.193,8.331,,15.54,8.0,667.464111328125,6025.4921875,,,,1.1923733636881046,,,36.76691818237305
1480,1480,EPIC 220470563.01,,,TIC 344586726,2,1.0,0.0,0.0,7.30383,,2.18,,,,,,,,,,,,,,,2457398.101,0.0,,0.0849,1.3704,36.7,0.0279,,,,,,,,0.71,,,,,,,,,,,6.1002238,-56.76907,123.68907,0.38186,14.58333,27.5026086,-6.66936,-26.6817,313.326,3.16309,14.868,13.996,,,,,,11.593,11.757,8.309,,13.647,8.0,419.6796875,46772.51171875,,,,1.0327176781002638,,,44.26327896118164
